Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
4/9/2024,LN04/24-044,ĐẶT KHẮC BẢN IN CAO SU PO04/24-021.,PR24/04-021,PO04/24-021,52001051190000000,Gula Prai,CM2,1,CM2,4131,4131
4/9/2024,LN04/24-044,ĐẶT KHẮC BẢN IN CAO SU PO04/24-021.,PR24/04-021,PO04/24-021,52001051200000000,GULA AiSing,CM2,1,CM2,6088,6088
4/23/2024,LN04/24-067,Đặt khắc bản in Polime PO04/24-059.,PR24/04-060,PO04/24-059,5200105150000000,Green horse,CM2,1,CM2,2520,2520
4/23/2024,LN04/24-068,Đặt khắc bản in cao su PO04/24-041/059,PR24/04-060,PO04/24-059,5200105150000000,Green horse,CM2,1,CM2,4219,4219
4/23/2024,LN04/24-072,Đặt khắc bản in Polime PO04/24-059.,PR24/04-060,PO04/24-059,5200105150000000,Green horse,CM2,1,CM2,2520,2520
5/28/2024,LN05/24-100,Đặt khắc bản in cao su PO05/24-057/061.,PR24/05-048,PO05/24-061,5200105150000000,Green horse,CM2,1,CM2,5406,5406
5/28/2024,LN05/24-101,ĐẶT KHẮC BẢN IN CAO SU PO04/24-021 VÀ PO05/24-061/071. ĐỀ NGHỊ NK THEO SL THỰC NHẬN TRIBAT 50 X 85 : 6483CM VÀ XÍCH LÔ 40 KG : 10.713 CM.,PR24/05-057,PO05/24-071,5200105140000000,Green Globe,CM2,1,CM2,6390,6390
5/30/2024,LN05/24-120,Đặt khắc bản in cao su PO05/24-102.,PR24/05-081,PO05/24-102,5200105140000000,Green Globe,CM2,1,CM2,875,875
6/11/2024,LN06/24-046,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200105130000000,Green Bicycle,CM2,1,CM2,4140,4140
5/15/2024,LN05/24-052,Đặt khắc bản in cao su PO05/24-024.,PR24/05-022,PO05/24-024,5200105120000000,Green Biccle,CM2,1,CM2,5822,5822
6/25/2024,LN06/24-108,Đặt khắc bản n cao su PO06/24-073.,PR24/06-070,PO06/24-073,5200105120000000,Green Biccle,CM2,1,CM2,3820,3820
5/28/2024,LN05/24-097,Vật tư sử dụng cho máy sợi LOHIA-2. PO05/24-081.,PR24/05-070,PO05/24-081,5200105060000000,Golden horse,CM2,1,CM2,1584,1584
6/25/2024,LN06/24-108,Đặt khắc bản n cao su PO06/24-073.,PR24/06-070,PO06/24-073,5200101550000000,Golden Globe - Hoàn Kim,CM2,1,CM2,4222,4222
6/25/2024,LN06/24-108,Đặt khắc bản n cao su PO06/24-073.,PR24/06-070,PO06/24-073,520011920000000,GOLDEN BUFFALO-40KG,CM2,1,CM2,8964,8964
4/25/2024,LN04/24-107,Vật tư làm kệ mẫu theo đề xuất Bộ phận BTP. PO04/24-052,PR24/04-053,PO04/24-052,0918800100000000,Gỗ ghép 1200x2400mm - 10mm,TAM,1,TAM,1,1
6/26/2024,LN06/24-116,Đặt khắc bản in cao su PO06/24-078/080.,PR24/06-077,PO06/24-080,5200107410000000,GJ- Thạch Hồng,CM2,1,CM2,4597,4597
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-059,PO06/24-064,0926400230000000,Giấy nhám vải AA-100,M,1,M,50,50
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0918700020000000,Giấy nhám tờ MATADOR - P2000.,TO,1,TO,20,20
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300101250000000,Giấy in liên tục 3 liên ( chia đội),THUNG,1,THUNG,1,1
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100530000000,Giấy in liên tục 3 liên,THUNG,1,THUNG,1,1
5/14/2024,LN05/24-043,Đề xuất mua VPP Tháng 05.2024 PO05/24-011.,PR24/05-011,PO05/24-011,5300100510000000,Giấy A5/70,Gram,1,Gram,10,10
6/20/2024,LN06/24-088,Đề xuất mua Viên Sủi Bổ Sung Vitamin C Myvita Vitamin C Vị Cam [Tuýp 20 Viên] Tăng Cường Sức Đề Kháng Cho Cơ Thể PO06/24-050,PR24/06-047,PO06/24-050,5300100510000000,Giấy A5/70,Gram,1,Gram,20,20
5/14/2024,LN05/24-043,Đề xuất mua VPP Tháng 05.2024 PO05/24-011.,PR24/05-011,PO05/24-011,5300100460000000,Giấy A472,Gram,1,Gram,20,20
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100460000000,Giấy A472,Gram,1,Gram,60,60
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100500000000,Giấy A4 Màu xanh 70,GRAM,1,GRAM,5,5
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-044,PO03/24-052,0902210040000000,Giá kẹp Bóng sấy IR hồng ngoại.,CAI,1,CAI,40,40
4/4/2024,LN04/24-020,Vật Tư chuyển văn phòng BTP lên lầu (A Hải) PO04/24-005.,PR24/04-003,PO04/24-005,918200030000000,Gạch ống,VIEN,1,VIEN,1300,1300
4/27/2024,LN04/24-120,Vật Tư làm khuôn viên và Nhà chưa rác thải nguy hại PO04/24-044 (ĐỀ NGHỊ NK THEO SL GẠCH THỰC NHẬN 900 VIÊN),PR24/04-035,PO04/24-044,918200030000000,Gạch ống,VIEN,1,VIEN,800,800
4/4/2024,LN04/24-020,Vật Tư chuyển văn phòng BTP lên lầu (A Hải) PO04/24-005.,PR24/04-003,PO04/24-005,091820006000000,Gạch lát nền 40x40,THUNG,1,THUNG,15,15
5/6/2024,LN05/24-010,Vật Tư Bổ sung Thiếu ( làm công viên và vpx8) A VŨ PO05/24-006,PR24/05-006,PO05/24-006,091820006000000,Gạch lát nền 40x40,THUNG,1,THUNG,25,25
5/28/2024,LN05/24-098,Đặt khắc bản in cao su PO05/24-061/071.,PR24/05-048,PO05/24-061,5200104890000000,Flor,CM2,1,CM2,6370,6370
5/28/2024,LN05/24-101,ĐẶT KHẮC BẢN IN CAO SU PO04/24-021 VÀ PO05/24-061/071. ĐỀ NGHỊ NK THEO SL THỰC NHẬN TRIBAT 50 X 85 : 6483CM VÀ XÍCH LÔ 40 KG : 10.713 CM.,PR24/05-048,PO05/24-061,5200104890000000,Flor,CM2,1,CM2,558,558
6/25/2024,LN06/24-109,Đặt khắc bản in cao su PO05/24-061,PR24/05-048,PO05/24-061,5200104890000000,Flor,CM2,1,CM2,1287,1287
5/15/2024,LN05/24-050,Đặt khắc bản in cao su PO05/24-034/047.,PR24/05-031,PO05/24-034,52001051350000000,Fairy-25kg,CM2,1,CM2,4983,4983
6/11/2024,LN06/24-041,Đặt khắc bản in cao su PO06/24-024.,PR24/06-020,PO06/24-024,52001051350000000,Fairy-25kg,CM2,1,CM2,8571,8571
4/23/2024,LN04/24-069,Đặt khắc bản in cao su PO04/24-041.,PR24/04-037,PO04/24-041,5200104830000000,Exact 66,CM2,1,CM2,8381,8381
4/23/2024,LN04/24-068,Đặt khắc bản in cao su PO04/24-041/059,PR24/04-037,PO04/24-041,5200104770000000,E-Mie,CM2,1,CM2,3056,3056
6/11/2024,LN06/24-043,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200104740000000,EAGLE,CM2,1,CM2,3420,3420
4/4/2024,LN04/24-021,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 48 MFM SO2403-0016 PO04/24-006.,PR24/04-007,PO04/24-006,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
4/10/2024,LN04/24-049,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIPACK + MEKONG : SO2403-0036 PO04/24-020.,PR24/04-020,PO04/24-020,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-034,PO04/24-040,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
4/24/2024,LN04/24-104,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRIFEED LẦN 2 : SO2403-0027 PO04/24-058.,PR24/04-061,PO04/24-058,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
5/3/2024,LN05/24-005,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+INTER+ LAHAD (SO2404-0006+SO2404-001) PO05/24-001.,PR24/05-001,PO05/24-001,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
5/6/2024,LN05/24-012,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRIFEED + MEKONG : SO2403-0027 PO05/24-005.,PR24/05-004,PO05/24-005,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
5/14/2024,LN05/24-028,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025/033.,PR24/05-029,PO05/24-033,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
5/22/2024,LN05/24-073,ĐẶT MỰC IN + DUNG MÔI CHO CÔNG ĐOẠN IN O05/24-060.,PR24/05-047,PO05/24-060,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
5/27/2024,LN05/24-091,ĐẶT MỰC IN + DUNG MÔI CÔNG ĐOAN IN PO05/24-077.,PR24/05-065,PO05/24-077,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
5/29/2024,LN05/24-108,ĐẶT MỰC  CHO CÔNG ĐOẠN IN ĐƠN HÀNG 66 MFM SO2405-0054 PO05/24-093.,PR24/05-075,PO05/24-093,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
6/5/2024,LN06/24-012,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-003.,PR24/06-002,PO06/24-003,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
6/11/2024,LN06/24-039,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-023.,PR24/06-018,PO06/24-023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
6/17/2024,LN06/24-065,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-046.,PR24/06-042,PO06/24-046,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
6/20/2024,LN06/24-090,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-060,PR24/06-056,PO06/24-060,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,1020,1020
6/26/2024,LN06/24-118,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-079. ĐN NK THEO SL THỰC NHẬN DM CHỈNH: 50 KG.,PR24/06-078,PO06/24-079,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
6/29/2024,LN06/24-125,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-093.,PR24/06-091,PO06/24-093,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1,KG,510,510
4/4/2024,LN04/24-021,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 48 MFM SO2403-0016 PO04/24-006.,PR24/04-007,PO04/24-006,MDM-DMC,Dung môi Chỉnh,KG,1,KG,50,50
5/14/2024,LN05/24-027,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025,PR24/05-023,PO05/24-025,MDM-DMC,Dung môi Chỉnh,KG,1,KG,100,100
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MDM-DMC,Dung môi Chỉnh,KG,1,KG,100,100
6/26/2024,LN06/24-118,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-079. ĐN NK THEO SL THỰC NHẬN DM CHỈNH: 50 KG.,PR24/06-078,PO06/24-079,MDM-DMC,Dung môi Chỉnh,KG,1,KG,48,48
4/2/2024,LN04/24-007,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER PO04/24-001.,PR24/04-001,PO04/24-001,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,1,KG,24,24
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-034,PO04/24-040,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,1,KG,24,24
4/26/2024,LN04/24-108,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG ĐƠN HÀNG INTER.SO2404-0014 PO04/24-068.,PR24/04-065,PO04/24-068,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,1,KG,24,24
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,1,KG,24,24
6/5/2024,LN06/24-012,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-003.,PR24/06-002,PO06/24-003,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,1,KG,24,24
5/27/2024,LN05/24-089,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/045/052/079 VÀ PO05/24-002/007/035/044.,PR24/04-015,PO04/24-012,0916100065000000,Dụng cụ cắt mắt sên,Cái,1,Cái,1,1
5/14/2024,LN05/24-037,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/052.,PR24/04-055,PO04/24-052,0917300060000000,Dũa hợp kim Tròn dài 200mm.,CAI,1,CAI,5,5
5/14/2024,LN05/24-037,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/052.,PR24/04-055,PO04/24-052,0917300070000000,Dũa hợp kim Tam giác dài 200mm.,CAI,1,CAI,5,5
5/14/2024,LN05/24-037,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/052.,PR24/04-055,PO04/24-052,0917300080000000,Dũa hợp kim dẹp dài 200mm.,CAI,1,CAI,5,5
5/14/2024,LN05/24-037,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/052.,PR24/04-055,PO04/24-052,0917300090000000,Dũa hợp kim Bán nguyệt dài 200mm.,CAI,1,CAI,5,5
4/23/2024,LN04/24-067,Đặt khắc bản in Polime PO04/24-059.,PR24/04-060,PO04/24-059,5200104690000000,Dongwon CORN,CM2,1,CM2,1312,1312
5/15/2024,LN05/24-051,Đặt khắc bản in cao su PO05/24-047. ĐỀ NGHỊ NK MAKA AQUA 34 THEO SỐ THỰC NHẬN: 10.185 CM),PR24/05-038,PO05/24-047,5200104690000000,Dongwon CORN,CM2,1,CM2,1344,1344
6/21/2024,LN06/24-102,Đặt khắc bản in cao su PO06/24-041.,PR24/06-037,PO06/24-041,5200103520000000,Dongwon 9-A,CM2,1,CM2,4411,4411
6/21/2024,LN06/24-102,Đặt khắc bản in cao su PO06/24-041.,PR24/06-037,PO06/24-041,5200102920000000,Dongwon 6-A,CM2,1,CM2,2451,2451
6/21/2024,LN06/24-102,Đặt khắc bản in cao su PO06/24-041.,PR24/06-037,PO06/24-041,5200101570000000,Dongwon 1-A,CM2,1,CM2,1552,1552
6/29/2024,LN06/24-128,Đặt khắc bản in cao su PO06/24-078.,PR24/06-076,PO06/24-078,5200101740000000,Dongwon 18-A,CM2,1,CM2,2000,2000
6/29/2024,LN06/24-128,Đặt khắc bản in cao su PO06/24-078.,PR24/06-076,PO06/24-078,5200101680000000,Dongwon 15-A,CM2,1,CM2,2113,2113
6/29/2024,LN06/24-128,Đặt khắc bản in cao su PO06/24-078.,PR24/06-076,PO06/24-078,5200101650000000,Dongwon 13-A,CM2,1,CM2,1298,1298
6/29/2024,LN06/24-128,Đặt khắc bản in cao su PO06/24-078.,PR24/06-076,PO06/24-078,5200101640000000,Dongwon 12-A,CM2,1,CM2,3781,3781
6/21/2024,LN06/24-102,Đặt khắc bản in cao su PO06/24-041.,PR24/06-037,PO06/24-041,5200101600000000,Dongwon 10-A,CM2,1,CM2,1824,1824
4/9/2024,LN04/24-040,"Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-021",PR24/03-018,PO03/24-021,0902700850000000,Đồng hồ hiển thị cân EXCELL - EX2005,CAI,1,CAI,1,1
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-056,PO04/24-054,0902700860000000,Đồng hồ đo mét LC7 - P62CA,CAI,1,CAI,1,1
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-056,PO04/24-054,0902700870000000,Đồng hồ đếm cái CT6M-2P4T.,CAI,1,CAI,1,1
5/28/2024,LN05/24-098,Đặt khắc bản in cao su PO05/24-061/071.,PR24/05-057,PO05/24-071,5200104650000000,DOLFIN 40KG,CM2,1,CM2,3735,3735
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-044,PO04/24-040,MDM-FL10GT,Đỏ Cam 10 FL gián tiếp,KG,1,KG,25,25
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-043,PO04/24-040,MDM-FL10,Đỏ Cam 10 FL,KG,1,KG,50,50
5/3/2024,LN05/24-005,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+INTER+ LAHAD (SO2404-0006+SO2404-001) PO05/24-001.,PR24/05-001,PO05/24-001,MDM-FL10,Đỏ Cam 10 FL,KG,1,KG,50,50
5/14/2024,LN05/24-027,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025,PR24/05-021,PO05/24-025,MDM-FL10,Đỏ Cam 10 FL,KG,1,KG,100,100
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MDM-FL10,Đỏ Cam 10 FL,KG,1,KG,50,50
6/5/2024,LN06/24-012,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-003.,PR24/06-002,PO06/24-003,MDM-FL10,Đỏ Cam 10 FL,KG,1,KG,50,50
5/14/2024,LN05/24-027,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025,PR24/05-023,PO05/24-025,MDM-FL485GT,Đỏ 485C gián tiếp,KG,1,KG,100,100
5/14/2024,LN05/24-028,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025/033.,PR24/05-023,PO05/24-025,MDM-FL485GT,Đỏ 485C gián tiếp,KG,1,KG,50,50
4/5/2024,LN04/24-023,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 MFM : SO2404-0001 PO04/24-010.,PR24/04-010,PO04/24-010,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,1,KG,50,50
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-044,PO04/24-040,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,1,KG,50,50
5/14/2024,LN05/24-027,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025,PR24/05-023,PO05/24-025,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,1,KG,100,100
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,1,KG,100,100
4/2/2024,LN04/24-007,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER PO04/24-001.,PR24/04-001,PO04/24-001,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
4/10/2024,LN04/24-049,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIPACK + MEKONG : SO2403-0036 PO04/24-020.,PR24/04-020,PO04/24-020,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-043,PO04/24-040,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
5/14/2024,LN05/24-028,ĐẶT MỤC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + INTER : SO2405-0008 +SO2405-0005 PO05/24-025/033.,PR24/05-029,PO05/24-033,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,100,100
5/17/2024,LN05/24-064,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG SABAH + KCP + MOLINERA :SO2405-0019+SO2403-0062+SO2403-0045 PO05/24-058.,PR24/05-045,PO05/24-058,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
5/29/2024,LN05/24-108,ĐẶT MỰC  CHO CÔNG ĐOẠN IN ĐƠN HÀNG 66 MFM SO2405-0054 PO05/24-093.,PR24/05-075,PO05/24-093,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
6/5/2024,LN06/24-012,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-003.,PR24/06-002,PO06/24-003,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,50,50
6/20/2024,LN06/24-090,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-060,PR24/06-056,PO06/24-060,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,100,100
6/29/2024,LN06/24-125,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-093.,PR24/06-091,PO06/24-093,MDM-FLDO192,Đỏ 192C FL,KG,1,KG,100,100
5/27/2024,LN05/24-087,Bao lồng KCP PO03/24-052 VÀ PO05/24-044/073.,PR24/03-043,PO03/24-052,913900210000000,Định nổ dùng cho súng bắn đinh nổ.,CAI,1,CAI,400,400
5/14/2024,LN05/24-029,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-015.,PR24/05-008,PO05/24-015,0902205530000000,ĐIỆN TRỞ NHIỆT ỐNG 220VAC PHI 13.85mmX900mm-2KW dây đầu ra dài 500mm dây bấn hàn,CAI,1,CAI,20,20
6/13/2024,LN06/24-055,Vật tư thay thế cho tủ điện điều khiển máy chiller phân xưởng 1. PO06/24-020/036.,PR24/06-016,PO06/24-020,0902210560000000,Điện trở nhiệt lá 230V- 650W ( KT 40x300mm- có 3 lỗ 7mm ) - Theo bản vẽ.,CAI,1,CAI,1,1
6/11/2024,LN06/24-042,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200104610000000,Diamond UBF,CM2,1,CM2,2626,2626
6/27/2024,LN06/24-122,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/025/056/059.,PR24/06-021,PO06/24-025,0902205101000000,Đèn côn trùng led 40cm,CAI,1,CAI,5,5
4/24/2024,LN04/24-104,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRIFEED LẦN 2 : SO2403-0027 PO04/24-058.,PR24/04-062,PO04/24-058,MDM-FL92GT,Đen 92 FL gián tiếp,KG,1,KG,125,125
6/5/2024,LN06/24-012,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-003.,PR24/06-002,PO06/24-003,MDM-FL92GT,Đen 92 FL gián tiếp,KG,1,KG,50,50
4/2/2024,LN04/24-007,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER PO04/24-001.,PR24/04-001,PO04/24-001,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
4/4/2024,LN04/24-021,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 48 MFM SO2403-0016 PO04/24-006.,PR24/04-007,PO04/24-006,MDM-FL92,Đen 92 FL,KG,1,KG,25,25
4/13/2024,LN04/24-060,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIPACK  + GFI (SO2403-0036+SO2403-0023) PO04/24-028.,PR24/04-024,PO04/24-028,MDM-FL92,Đen 92 FL,KG,1,KG,25,25
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-043,PO04/24-040,MDM-FL92,Đen 92 FL,KG,1,KG,100,100
5/6/2024,LN05/24-012,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRIFEED + MEKONG : SO2403-0027 PO05/24-005.,PR24/05-004,PO05/24-005,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
5/17/2024,LN05/24-064,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG SABAH + KCP + MOLINERA :SO2405-0019+SO2403-0062+SO2403-0045 PO05/24-058.,PR24/05-045,PO05/24-058,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
5/22/2024,LN05/24-073,ĐẶT MỰC IN + DUNG MÔI CHO CÔNG ĐOẠN IN O05/24-060.,PR24/05-047,PO05/24-060,MDM-FL92,Đen 92 FL,KG,1,KG,100,100
6/10/2024,LN06/24-031,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-017.,PR24/06-011,PO06/24-017,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
6/29/2024,LN06/24-125,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-093.,PR24/06-091,PO06/24-093,MDM-FL92,Đen 92 FL,KG,1,KG,100,100
5/14/2024,LN05/24-043,Đề xuất mua VPP Tháng 05.2024 PO05/24-011.,PR24/05-011,PO05/24-011,VPP004,Decal Oji,XAP,1,XAP,25,25
