Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2310-0007,TPH075118G125INT.CAMI669,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI670,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI671,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI672,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI673,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI674,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI675,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 675 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH075118G125INT.CAMI676,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 676 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",03,Công đoạn dệt,TPH-1552,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",M,KG,6284.22,622.13778000000002
SO2310-0007,TPH060085INT.BRGL2.178,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 178 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",15,Công đoạn cắt may tự động,BAO,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]",CAI,KG,5050,508.18150000000003
SO2310-0007,TPH060085INT.BRGL2.179,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 179 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",15,Công đoạn cắt may tự động,BAO,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]",CAI,KG,5050,508.18150000000003
SO2310-0007,TPH060088G105INTAQ36104,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 104 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",15,Công đoạn cắt may tự động,BAO,CMA060088G104TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), cắt răng cưa 93cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 103.96g/cái(+/-3.1). [Đếm tép: 100cái/tép]",CAI,KG,5100,530.19600000000003
SO2310-0007,TPH075118G125INT.CAMI667,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 667 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI668,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 668 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI669,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI670,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI671,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI672,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI673,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI674,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI675,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 675 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH075118G125INT.CAMI676,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 676 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",15,Công đoạn cắt may tự động,BAO,CMA075118G122INT,"Bao PP, trắng tẩy, K75.0x118.0LL(+/-1), cắt thẳng 122.0cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 121.68g/cái(+/-3.5). [100cái/tép]",CAI,KG,5050,614.48400000000004
SO2310-0007,TPH060088G105INTAQ36104,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 104 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",17,Công đoạn in cái (in thủ công),IN,INB060088INT.AQ36.104,"Bao PP-In, trắng tẩy, K60x88LL, TL: 104.46g/cái, MK: AQUA FLOUR 36 - CODE 104 (2+1) [Mã: 5000622]. [Tép 20 cái, gấp 3, code ra ngoài]",Cái,KG,5000,522.3
SO2310-0007,TPH060085INT.BRGL2.178,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 178 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",17,Công đoạn in cái (in thủ công),IN,INB060085INT.BRGL2.178,"Bao PP-In, trắng tẩy, K60x85LL, TL: 101.13g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 178 (2+0) (Mã: 5000998). [Tép 20 cái gấp 03, code ra ngoài]",Cái,KG,5000,505.65
SO2310-0007,TPH060085INT.BRGL2.179,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 179 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",17,Công đoạn in cái (in thủ công),IN,INB060085INT.BRGL2.179,"Bao PP-In, trắng tẩy, K60x85LL, TL: 101.13g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 179 (2+0) (Mã: 5000998). [Tép 20 cái gấp 03, code ra ngoài]",Cái,KG,5000,505.65
SO2310-0007,TPH075118G125INT.CAMI667,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 667 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI667,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 667 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI668,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 668 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI668,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 668 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI669,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI669,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI670,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI670,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI671,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI671,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI672,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI672,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI673,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI673,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI674,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI674,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI675,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 675 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI675,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 675 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH075118G125INT.CAMI676,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 676 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",17,Công đoạn in cái (in thủ công),IN,INB075118G122INT.CAMI676,"Bao PP-In, trắng tẩy, K75.0x118.0LL, TL: 122.18g/cái, MK: CÁM MÌ POLLARD - CODE 676 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài]",Cái,KG,5000,610.9
SO2310-0007,TPH060088G105INTAQ36104,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 104 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH060088G105INTAQ36104,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 104 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525
SO2310-0007,TPH060085INT.BRGL2.178,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 178 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH060085INT.BRGL2.178,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 178 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,5000,510
SO2310-0007,TPH060085INT.BRGL2.179,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 179 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH060085INT.BRGL2.179,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 179 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,5000,510
SO2310-0007,TPH075118G125INT.CAMI667,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 667 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI667,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 667 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI668,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 668 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI668,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 668 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI669,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI669,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 669 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI670,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI670,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 670 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI671,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI671,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 671 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI672,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI672,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 672 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI673,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI673,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 673 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
SO2310-0007,TPH075118G125INT.CAMI674,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",33,Công đoạn đóng gói,TPH-1553,TPH075118G125INT.CAMI674,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 674 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625
