Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
11/2/2023,LN11/23-006,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRI FEED + UNIPACK+ INTER: SO2310-0056+SO2309-0040 PO11/23-002.,PR23/11-004,PO11/23-002,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
11/13/2023,LN11/23-034,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA, MFM, INTER, LAHAD: SO2310-0050, SO2309-0064, SO2311-0003 PO11/23-028",PR23/11-022,PO11/23-028,MDM-FL92,Đen 92 FL,KG,1,KG,75,75
12/7/2023,LN12/23-027,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG PO12/23-008.,PR23/12-006,PO12/23-008,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
12/14/2023,LN12/23-067,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005 PO12/23-037.,PR23/12-032,PO12/23-037,MDM-FL92,Đen 92 FL,KG,1,KG,25,25
12/22/2023,LN12/23-095,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 LIMUT+ INTER+ MEKONG : SO2312-0037+SO2312-0036+SO2310-0034 PO12/23-065.,PR23/12-055,PO12/23-065,MDM-FL92,Đen 92 FL,KG,1,KG,50,50
10/26/2023,LN10/23-108,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO10/23/044/052.,PR23/09-048,PO09/23-052,0902209830000000,Đèn + máng sấy hồng ngoại 2 bóng. KT: 630x200x50m. (220V - 1000W / bóng),CAI,1,CAI,2,2
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,VPP004,Decal Oji,XAP,1,XAP,10,10
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,VPP004,Decal Oji,XAP,1,XAP,10,10
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0902500060000000,ĐẾ THOI RX6.1 Z0C-04541,Cái,1,Cái,6,6
11/2/2023,LN11/23-011,Nhập kho lô phụ tùng Perfect. Mua hàng theo yêu cấu số PR23/06-051,PR23/06-051,PO06/23-093,0902500040000000,ĐẾ THOI NHỰA (Nova6 495815),Cái,1,Cái,15,15
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0902500040000000,ĐẾ THOI NHỰA (Nova6 495815),Cái,1,Cái,6,6
11/27/2023,LN11/23-102,Mua hàng theo YCMH số PR23/06-060:  Vật tư dự phòng thay thế cho máy dệt Hengly + sử dụng vệ sinh tháp cooling tower Vật tư bảo trì thay thế cho hộp số máy dệt CS,PR23/08-030,PO08/23-056,0902500120000000,Đế Thoi HENLY mã : 850X6-02-5,Cái,1,Cái,6,6
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0902500250000000,Đế thoi  RX8.0 (Beam ) MÃ: Z2A-05068A.,CAI,1,CAI,2,2
11/23/2023,LN11/23-091,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO10/23-031/045.,PR23/11-024,PO11/23-031,0920600140000000,DÂY TRƠN CUỐN LÔ BẢN 50MM DÙNG CHO MÁY LOHIA ( theo mẫu ),M,1,M,400,400
10/10/2023,LN10/23-031,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-052 và PO10/23-020/023,PR23/10-018,PO10/23-023,0917200110000000,Dây trân (Dây đai truyền động) bản 150 x chu vi 9550mm,SOI,1,SOI,1,1
10/16/2023,LN10/23-054,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-065/090 VÀ PO10/23-023.,PR23/10-018,PO10/23-023,0917200110000000,Dây trân (Dây đai truyền động) bản 150 x chu vi 9550mm,SOI,1,SOI,1,1
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-ROPE,"Dây rút đáy, D=6mm, màu trắng, cắt dài 170.0cm, TL: 25.2g/cái.",Cái,0.0252,KG,2000,50.4
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-ROPE,"Dây rút đáy, D=6mm, màu trắng, cắt dài 170.0cm, TL: 25.2g/cái.",Cái,0.0252,KG,4000,100.8
10/23/2023,LN10/23-088,Mua vật tư xây dựng (chú Hợi) PO10/23-055,PR23/10-051,PO10/23-055,0920600460000000,Dây rút 5x300mm,BICH,1,BICH,1,1
10/23/2023,LN10/23-088,Mua vật tư xây dựng (chú Hợi) PO10/23-055,PR23/10-051,PO10/23-055,0920600290000000,DÂY RÚT 5x 200,BICH,1,BICH,2,2
10/23/2023,LN10/23-088,Mua vật tư xây dựng (chú Hợi) PO10/23-055,PR23/10-051,PO10/23-055,0920600320000000,Dây rút 10x500,BICH,1,BICH,4,4
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/10-076,PO10/23-076,0920600320000000,Dây rút 10x500,BICH,1,BICH,20,20
12/7/2023,LN12/23-030,Vật tư sử dụng của bộ phận sx dệt sợi. Và vật tư làm dao cắt nhiệt NOVA61 theo đề xuất. PO11/23-093 và PO12/23-010.,PR23/11-095,PO11/23-093,0920600320000000,Dây rút 10x500,BICH,1,BICH,20,20
11/15/2023,LN11/23-046,SO2310-0030 - Jumbo Lotte. PO10/23-043,PR23/10-040,PO10/23-043,10ROP-PEWHI-02-1025,"Dây ROPE PE (C3), D10mm x 25g/m, trắng đục.",M,0.025,KG,50,1.25
12/28/2023,LN12/23-121,DÂY ĐAI JUMBO UNIPACK ĐEN  (Bổ sung hao hụt theo để xuất) ĐỀ NGHỊ NHẬP KHO THEO SL THỰC NHẬN DÂY 2CM SỐ LƯỢNG 14 KG/2800M.,PR23/12-065,PO12/23-077,10ROP-PEWHI-02-1025,"Dây ROPE PE (C3), D10mm x 25g/m, trắng đục.",M,0.025,KG,100,2.5
10/23/2023,LN10/23-088,Mua vật tư xây dựng (chú Hợi) PO10/23-055,PR23/10-051,PO10/23-055,0908600620000000,Dây ràng,Cái,1,Cái,1,1
12/12/2023,LN12/23-052,Vật tư thay thế cho máy sợi LOHIA. PO11/23-009/066/071 VÀ PO12/23-012.,PR23/12-010,PO12/23-012,0906600580000000,Dây điện tròn mềm  2x1.0mm- VVcm - Lion,M,1,M,20,20
12/28/2023,LN12/23-118,"Vật tư làm dàn hoa cho nhà văn phòng mới, PO12/23-027/044/067.",PR23/12-043,PO12/23-044,0906600580000000,Dây điện tròn mềm  2x1.0mm- VVcm - Lion,M,1,M,200,200
12/12/2023,LN12/23-054,Vật tư chuyển và lắp 12 máy dệt CS vào phân xưởng 1. PO11/23-095,PR23/11-095,PO11/23-095,0902208800000000,Dây điện tiếp địa sọc vàng 1x6mm2,M,1,M,1000,1000
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/10-076,PO10/23-076,0902204260000000,Dây điện mềm LION - VVCM - C4 X 35 mm2.,M,1,M,20,20
10/17/2023,LN10/23-060,Vật tư lắp điện chiếu sáng cho máy dệt NOVA61. Và vật tư sửa chữa máy thổi 02. PO09/23-090 và PO10/23-033.,PR23/10-031,PO10/23-033,0902204070000000,DÂY ĐiỆN CADIVI CXV - 2 x 1.0mm,Mét,1,Mét,250,250
10/16/2023,LN10/23-054,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-065/090 VÀ PO10/23-023.,PR23/09-078,PO09/23-090,0902100920000000,"Dây đai răng bước H, Khoảng cách răng 12.7mm - bản 45mm, chất liệu PU lõi thép - dài 5400mm",SOI,1,SOI,1,1
10/16/2023,LN10/23-054,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-065/090 VÀ PO10/23-023.,PR23/10-013,PO10/23-023,0902100930000000,"Dây đai răng bước H, Khoảng cách răng 12.7mm - bản 24mm, chất liệu PU lõi thép",Mét,1,Mét,11,11
10/16/2023,LN10/23-054,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-065/090 VÀ PO10/23-023.,PR23/09-051,PO09/23-065,0902100910000000,Dây đai răng 8M-PU lõi thép - bản rộng 20mm.,M,1,M,9,9
11/17/2023,LN11/23-052,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,3721,111.63
11/24/2023,LN11/23-094,DÂY ĐAI JUMBO UNIPACK ĐEN PO23/11-023,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,14500,435
11/27/2023,LN11/23-105,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,28933,867.99
12/4/2023,LN12/23-016,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,32333,969.99
12/12/2023,LN12/23-055,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,3400,102
12/30/2023,LN12/23-133,DÂY ĐAI JUMBO UNIPACK ĐEN  (Bổ sung hao hụt theo để xuất) PO23/12-034,PR23/12-026,PO12/23-034,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,0.03,KG,2000,60
11/27/2023,LN11/23-105,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,0.005,KG,16000,80
12/4/2023,LN12/23-016,DÂY ĐAI JUMBO UNIPACK ĐEN PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,0.005,KG,6200,31
12/11/2023,LN12/23-051,DÂY ĐAI JUMBO UNIPACK ĐEN  PO11/23-040.,PR23/11-023,PO11/23-040,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,0.005,KG,4800,24
12/28/2023,LN12/23-121,DÂY ĐAI JUMBO UNIPACK ĐEN  (Bổ sung hao hụt theo để xuất) ĐỀ NGHỊ NHẬP KHO THEO SL THỰC NHẬN DÂY 2CM SỐ LƯỢNG 14 KG/2800M.,PR23/12-026,PO12/23-034,10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,0.005,KG,2100,10.5
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-DAIN,"Dây đai PP màu trắng, W7.0cm, cắt dài 120.0cm; TL: 51.8g/cái",Cái,0.0518,KG,8000,414.4
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-DAIN,"Dây đai PP màu trắng, W7.0cm, cắt dài 120.0cm; TL: 51.8g/cái",Cái,0.0518,KG,4000,207.2
11/6/2023,LN11/23-014,Dây đai ép kiện + Đá mài (  NHÁM XẾP) (YC ĐẶT 50 CUỘN NCC GIAO 59 CUỘN) PO11/23-008,PR23/11-006,PO11/23-008,0500100020000000,"Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.",Cuộn,10,KG,59,590
12/14/2023,LN12/23-070,Dây đai ép kiện PO12/23-035.,PR23/12-031,PO12/23-035,0500100020000000,"Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.",Cuộn,10,KG,50,500
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/11-006,PO11/23-009,0500100080000000,"Dây đai ép kiện PET, màu xanh lá, K15.5mm, dày 0.6mm, bề mặt dập nổi, tension >350kgF, 20kg/cuộn.",CUON,20,KG,3,60
12/13/2023,LN12/23-065,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-027/036.,PR23/12-031,PO12/23-036,0500100040000000,Dây đai ép kiện màu xanh dương BẢN 15 mm độ dày 1 mm,CUON,10,KG,8,80
12/13/2023,LN12/23-065,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-027/036.,PR23/12-031,PO12/23-036,0500100040000000,Dây đai ép kiện màu xanh dương BẢN 15 mm độ dày 1 mm,CUON,10,KG,5,50
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-024,PO11/23-032,0902100960000000,Dây curoa STS2400 - S8M,SOI,1,SOI,15,15
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-024,PO11/23-032,0902100970000000,Dây curoa STS1120 - S8M,SOI,1,SOI,15,15
10/26/2023,LN10/23-108,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO10/23/044/052.,PR23/10-044,PO10/23-044,0902100940000000,Dây curoa Optibelt  B-78,SOI,1,SOI,10,10
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-024,PO11/23-032,0902100940000000,Dây curoa Optibelt  B-78,SOI,1,SOI,10,10
10/26/2023,LN10/23-108,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO10/23/044/052.,PR23/10-044,PO10/23-044,0902100950000000,Dây curoa Optibelt  B-58,SOI,1,SOI,10,10
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-024,PO11/23-032,0902100950000000,Dây curoa Optibelt  B-58,SOI,1,SOI,10,10
11/20/2023,LN11/23-067,MUA KHUNG ĐỂ CHÍNH SÁCH CHẤT LƯỢNG PO11/23-009/024/047.,PR23/11-008,PO11/23-009,0902100700000000,Dây curoa A85,Sợi,1,S?i,2,2
12/27/2023,LN12/23-113,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-059.,PR23/12-052,PO12/23-059,0902100990000000,Dây cu roa B51,SOI,1,SOI,4,4
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-DCOT,"Dây cột ống nạp/ống xả PP màu trắng, W1.5cm, cắt dài 130cm. TL:8.2g/cái",Cái,0.0082,KG,2000,16.4
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-DCOT,"Dây cột ống nạp/ống xả PP màu trắng, W1.5cm, cắt dài 130cm. TL:8.2g/cái",Cái,0.0082,KG,4000,32.8
11/21/2023,LN11/23-079,Nhận NVL gia công Hiệp Phước,,,03CAT-TC007-01-0000-DCOT,"Dây cột ống nạp, loại PP, màu beige, kích thước: 1.5cm , cắt dài 130cm, TL: 8.4g/cái.",Cái,0.0084,KG,10000,84
12/13/2023,LN12/23-065,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-027/036.,PR23/12-031,PO12/23-036,0920600100000000,DÂY CỘT BAO,Kg,1,Kg,100,100
10/6/2023,LN10/23-096,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-NOXI,"Dây chống xì màu trắng sợi poly ø6mm cắt dài 400cm, trọng lượng 240g/cái",Cái,0.24,KG,1671,401.04
10/12/2023,LN10/23-097,"Nhân NVL gia công may HIỆP PHƯỚC
SO2310-0013.",,,03CAT-TU001-05-0000-NOXI,"Dây chống xì màu trắng sợi poly ø6mm cắt dài 400cm, trọng lượng 240g/cái",Cái,0.24,KG,1344,322.56
12/4/2023,LN12/23-002,ĐẶT BỔ SUNG MỰC IN GIÁN TIẾP XANH 39 PO11/23-090.,PR23/11-081,PO11/23-090,08DAY-NOXI-01-0606,"Dây chống xì đường kính 6mm sợi poly dùng cho may bao, trọng lượng 6g/m",M,0.006,KG,44000,264
10/10/2023,LN10/23-031,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-052 và PO10/23-020/023,PR23/09-047,PO09/23-052,0905600500000000,Dây cáp tín hiệu từ board về đâu cân hiển thị. Cho cân điện tử A12 -  2 tấn.,Mét,1,Mét,20,20
12/21/2023,LN12/23-088,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi) PO12/23-054,PR23/12-046,PO12/23-054,0920600350000000,dây cấp nước bồn cầu,DAY,1,DAY,3,3
10/5/2023,LN10/23-009,Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị,PR23/06-071,PO10/23-005,0901000330000000,Dây cáp DVP CAB 215 ( theo mẫu ),SOI,1,SOI,4,4
10/16/2023,LN10/23-054,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-065/090 VÀ PO10/23-023.,PR23/10-013,PO10/23-023,0920600240000000,Dây băng tải gầu bản 60mm.,M,1,M,10,10
12/11/2023,LN12/23-045,Dự phòng vật tư phim dán bản in T12/2023 PO12/23-101/012/023.,PR23/12-005,PO12/23-010,09176000570000000,Đầu tuýp đen Lục giác ngoài 22mm - loại 1/2 inch.,CAI,1,CAI,2,2
12/11/2023,LN12/23-045,Dự phòng vật tư phim dán bản in T12/2023 PO12/23-101/012/023.,PR23/12-005,PO12/23-010,09176000560000000,Đầu tuýp đen Lục giác ngoài 14mm - loại 1/2 inch.,CAI,1,CAI,2,2
10/19/2023,LN10/23-078,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO10/23-020/032/044.,PR23/10-041,PO10/23-044,0902209580000000,Đầu hiển thị cân điện tử Model : XK3190 -  A27E,CAI,1,CAI,1,1
10/5/2023,LN10/23-008,Vật tư bảo trì máy nén khí SA15A và SA37A. ( BAO GỒM CẢ PHÍ NHÂN CÔNG BẢO DƯỠNG CỦA 02 MÁY SA15/SA37) PO09/23-068,PR23/09-054,PO09/23-068,0700100180000000,Dầu FUSHENG thùng 18 lít,THUNG,1,THUNG,3,3
10/26/2023,LN10/23-106,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO10/23-020/059 NƯỚC SUỐI ĐVT THÙNG KO PẢI CHAI.,PR23/10-021,PO10/23-020,5200110650000016,Dầu dừa,LIT,1,LIT,2,2
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0902400100000000,Đầu dù trước RX6.1 Mã: Z4R-13098A,CAI,1,CAI,20,20
11/9/2023,LN11/23-021,Vật tư dự phòng thay thế của phân xưởng dệt. PO09/23-012,PR23/09-009,PO09/23-012,0090610220000000,Đầu dù trước CS ( theo bản vẽ ),CAI,1,CAI,60,60
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0902400090000000,Đầu dù sau RX6.1 Mã: Z4R-13558,Cái,1,Cái,20,20
11/9/2023,LN11/23-021,Vật tư dự phòng thay thế của phân xưởng dệt. PO09/23-012,PR23/09-009,PO09/23-012,0090610230000000,Đầu dù sau CS ( theo bản vẽ ),CAI,1,CAI,60,60
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/10-076,PO10/23-076,0902300160000000,Đầu dò nhiệt độ loại vặn M6.3 - dây dài 1 mét,Sợi,1,S?i,10,10
10/11/2023,LN10/23-040,Mua dầu cho xe nâng và bao tay lên cho sản xuất Tháng 09/2023. PO09/23-053 và PO10/23-022.,PR23/09-044,PO09/23-053,0700100090000000,dầu do,Lít,1,Lít,200,200
10/11/2023,LN10/23-040,Mua dầu cho xe nâng và bao tay lên cho sản xuất Tháng 09/2023. PO09/23-053 và PO10/23-022.,PR23/10-022,PO10/23-022,0700100090000000,dầu do,Lít,1,Lít,200,200
12/13/2023,LN12/23-064,Vật tư chuyển và lắp 12 máy dệt CS vào phân xưởng 1. PO11/23-094.,PR23/11-095,PO11/23-094,0700100090000000,dầu do,Lít,1,Lít,200,200
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/10-076,PO10/23-076,0905400140000000,Đầu cốt tròn NichiFu 35-8.,Cái,1,Cái,20,20
12/28/2023,LN12/23-118,"Vật tư làm dàn hoa cho nhà văn phòng mới, PO12/23-027/044/067.",PR23/12-056,PO12/23-067,0905401060000000,Đầu cốt pin tròn trần đặc PTN 5.5 x13.,CAI,1,CAI,200,200
12/7/2023,LN12/23-030,Vật tư sử dụng của bộ phận sx dệt sợi. Và vật tư làm dao cắt nhiệt NOVA61 theo đề xuất. PO11/23-093 và PO12/23-010.,PR23/11-095,PO11/23-093,0905401050000000,Đầu cốt nối thẳng nichifu B3.5,CAI,1,CAI,200,200
12/7/2023,LN12/23-030,Vật tư sử dụng của bộ phận sx dệt sợi. Và vật tư làm dao cắt nhiệt NOVA61 theo đề xuất. PO11/23-093 và PO12/23-010.,PR23/11-095,PO11/23-093,0905400960000000,Đầu cốt Nichifu R6.4,CON,1,CON,300,300
12/28/2023,LN12/23-118,"Vật tư làm dàn hoa cho nhà văn phòng mới, PO12/23-027/044/067.",PR23/12-056,PO12/23-067,0905401080000000,Đầu cốt đồng 50 - 8,CAI,1,CAI,40,40
12/28/2023,LN12/23-118,"Vật tư làm dàn hoa cho nhà văn phòng mới, PO12/23-027/044/067.",PR23/12-056,PO12/23-067,0905401070000000,Đầu cốt đồng 50 - 6,CAI,1,CAI,40,40
11/6/2023,LN11/23-018,Vật tư lắp đặt máy sợi 01 và lắp đặt cắt nhiệt cho máy cắt. PO10/23-076 VÀ PO11/23-009,PR23/10-076,PO10/23-076,0905400220000000,Đầu cosse tròn Nichifu  35-10,CAI,1,CAI,20,20
11/23/2023,LN11/23-091,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO10/23-031/045.,PR23/10-044,PO10/23-045,0926300070000000,ĐẦU CÀNG THOI SỨ NOVA6. ( Weft Guide Ceramic With Finger Holder  ) Mã : 11158953000,CAI,1,CAI,60,60
12/20/2023,LN12/23-084,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0926300060000000,ĐẦU CÀNG THOI SẮT LSL6596001,Cái,1,Cái,20,20
12/27/2023,LN12/23-106,Vật tư sử dụng của bộ phận sản xuất Dệt. PO12/23-061.,PR23/12-049,PO12/23-061,0926300060000000,ĐẦU CÀNG THOI SẮT LSL6596001,Cái,1,Cái,212,212
11/21/2023,LN11/23-077,MUA KHUNG ĐỂ CHÍNH SÁCH CHẤT LƯỢNG PO11/23-047/050,PR23/11-035,PO11/23-047,0905300880000000,Dao cắt nhiệt hình tròn Phi 330x56mm (Gia công theo bản vẽ),CAI,1,CAI,1,1
12/27/2023,LN12/23-104,Vật tư sử dụng cho máy cắt máy JUMBO theo đề xuất. ĐIỆN TRỞ 01 BỘ GỒM 04 CÁI. PO12/23-039.,PR23/12-034,PO12/23-039,5200110654000000,Dao Cắt Nhiệt Chữ Thập L = 400m ( gia công theo bản vẽ).,CAI,1,CAI,1,1
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0905200130000000,ĐAI TRÊN RX8.0 (20 lỗ) Z3U-02737A,Cái,1,Cái,20,20
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0905200100000000,ĐAI TRÊN RX6.1(12 lỗ) mã số: Z3U-02635A,Cái,1,Cái,350,350
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0905200100000000,ĐAI TRÊN RX6.1(12 lỗ) mã số: Z3U-02635A,Cái,1,Cái,350,350
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0905200180000000,Đai trên NOVA82. ( Upper Heddle Belt - 40 warp -c) Mã: 11158450600,CAI,1,CAI,30,30
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0905200160000000,Đai trên LSL620. ( Upper Heddle Belt) Mã: 11130536700,CAI,1,CAI,20,20
12/20/2023,LN12/23-084,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0905200060000000,ĐAI TRÊN 8 LỖ NOVA6/AXL mã NOVA6076507,Cái,1,Cái,70,70
