LINK SO,KHÁCH HÀNG,SLG,LOẠI FT,H.THỨC,LỊCH BAN ĐẦU,LỊCH ĐIỀU CHỈNH,XUẤT TT,THÁNG TT,NĂM TT,WEEK,NOTE 2,ĐƠN HÀNG TỔNG / DỰ TRÙ,LỊCH YÊU CẦU,LỊCH YÊU CẦU (MONTH),LỊCH YÊU CẦU (YEAR),SL YÊU CẦU (1),SL YÊU CẦU (2),ĐƠN HÀNG,THÁNG SO,NĂM SO,MÃ SP,CHI TIẾT SẢN PHẨM,LOẠI SP,S.LG,T.LG (KG),S.LG GIAO,T.LG GIAO (KG),ĐÃ GIAO TT,ĐÃ GIAO (Kg) TT,KHỔ DỆT,g/m,MK,BTP Dệt,Reason,KHTK
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",BAG,1000,80,1000,80,1000,79.6,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",BAG,20000,1600,20000,1600,20000,1556.9,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",BAG,2000,160,2000,160,2000,167.9,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001036000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRDS (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc] (PS)",BAG,2000,160,2000,160,2000,157.7,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",BAG,8000,640,8000,640,8000,624.5,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001034000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: PS-GBX WHEAT FLOUR (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGBXWF",BAG,13000,1040,13000,1040,13000,1041.7,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",BAG,5000,400,5000,400,5000,394.5,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001030000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: REWORK (2 mặt). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSREWORK",BAG,6000,480,6000,480,6000,472.5,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",BAG,6000,480,6000,480,6000,473.7,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119003045000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: SEMOLINA (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]-Pasir",BAG,1000,80,1000,80,1000,78.3,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119001032000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: WASTE X (1+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSWASTEX",BAG,2000,160,2000,160,2000,158.6,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119002039000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.PSSPIII",BAG,10000,830,10000,830,10000,813.8,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119003046000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 84g/cái(+/-5%), không in. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng bao bên ngoài, bắn đai 5 ngang x 1 dọc]",BAG,15000,1260,15000,1260,15000,1247.1,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2409-0016,48 PASIR,,20FT,Oversea,10/23/2024,10/23/2024,10/23/2024,10,2024,43,,SO2312-0047,,,,,,SO2409-0016,THÁNG 09,NĂM 2024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",BAG,30000,2550,30000,2550,30000,2479.4,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,1,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001021000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIBL",BAG,17000,1360,17000,1360,17000,1284.2,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",BAG,16000,1280,16000,1280,16000,1249.3,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",BAG,2000,160,2000,160,2000,160.4,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001036000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRDS (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc] (PS)",BAG,7000,560,7000,560,7000,545.5,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001027000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LP. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSLP",BAG,1000,80,1000,80,1000,80.1,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",BAG,2000,160,2000,160,2000,160.5,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001034000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: PS-GBX WHEAT FLOUR (3+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGBXWF",BAG,7000,560,7000,560,7000,544,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",BAG,3000,240,3000,240,3000,241.6,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001030000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: REWORK (2 mặt). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSREWORK",BAG,4000,320,4000,320,4000,308.3,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",BAG,12000,960,12000,960,12000,921.2,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119001032000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: WASTE X (1+1). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSWASTEX",BAG,4000,320,4000,320,4000,318.1,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119002039000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.PSSPIII",BAG,5000,415,5000,415,5000,404.1,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119003046000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 84g/cái(+/-5%), không in. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng bao bên ngoài, bắn đai 5 ngang x 1 dọc]",BAG,15000,1260,15000,1260,15000,1201.2,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2411-0005,48 PASIR,,20FT,Oversea,11/29/2024,11/29/2024,11/29/2024,11,2024,48,,SO2312-0047,,,,,,SO2411-0005,THÁNG 11,NĂM 2024,0119119003044000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: PS-NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",BAG,55000,4675,55000,4675,55000,4448.4,48.5,91.5,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.",HIT,0
SO2412-0036,48 PASIR,1,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001031000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSROCA",BAG,12000,960,12000,960,12000,944.9,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001021000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIBL",BAG,15000,1200,15000,1200,15000,1164.3,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001025000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSDIMOUBF",BAG,10000,800,10000,800,10000,777.1,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001022000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIGR",BAG,8000,640,8000,640,8000,623.4,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001028000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSNBSP",BAG,7000,560,7000,560,7000,544.5,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119002039000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.PSSPIII",BAG,13000,1079,13000,1079,13000,1040.5,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001023000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBIRE",BAG,3000,240,3000,240,3000,233.4,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001026000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSGOST",BAG,1000,80,1000,80,1000,78,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001024000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE BICYCLE (FOR EXPORT ONLY). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSBLBIEX",BAG,1000,80,1000,80,1000,78.7,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001027000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LP. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSLP",BAG,1000,80,1000,80,1000,78.3,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001029000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSRERO",BAG,3000,240,3000,240,3000,226.2,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119003046000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 84g/cái(+/-5%), không in. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng bao bên ngoài, bắn đai 5 ngang x 1 dọc]",BAG,17000,1428,17000,1428,17000,1365.8,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
SO2412-0036,48 PASIR,,20FT,Oversea,1/8/2025,1/8/2025,1/7/2025,1,2025,2,,SO2410-0015,,,,,,SO2412-0036,THÁNG 12,NĂM 2024,0119119001030000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: REWORK (2 mặt). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.PSREWORK",BAG,2000,160,2000,160,2000,155.8,48.5,89,,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",HIT,-1
