KHÁCH HÀNG;SLG;LOẠI FT;H.THỨC;LỊCH BAN ĐẦU;LỊCH ĐIỀU CHỈNH;XUẤT TT;THÁNG TT;NĂM TT;WEEK;NOTE 2;ĐƠN HÀNG;THÁNG SO;NĂM SO;MÃ SP;CHI TIẾT SẢN PHẨM;LOẠI SP; S.LG ; T.LG (KG) ;S.LG GIAO;T.LG GIAO (KG);ĐÃ GIAO TT;ĐÃ GIAO (Kg) TT;SO - XN;KHTK;LSX
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR16;Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;612,20;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR17;Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;604,80;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR18;Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;618,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR19;Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;625,50;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR20;Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;612,00;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;27/03/2024;3;2024;13;;SO2312-0001;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR21;Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;584,30;CHỐT;CHỐT;
PERU;1;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055092G53.30TDUPR06;Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc];BAG; 30.000,00 ; 1.599,00 ;30.000,00;1.599,00;30.000,00;1.630,20;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR07;Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.694,70;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR08;Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.639,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR09;Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.679,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR10;Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.724,50;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR11;Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.687,20;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR12;Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.664,00;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR13;Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.685,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR14;Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.735,80;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR15;Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.745,50;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR31;Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 40.000,00 ; 1.735,20 ;40.000,00;1.735,20;40.000,00;1.710,10;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR46;Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;599,10;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR47;Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;596,80;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR48;Bao TP-PP, sọc 4 màu PR48 thiết kế giống PR09 Yellow, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;608,20;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR49;Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;605,60;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR16;Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;605,40;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR17;Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;609,60;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR18;Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;599,60;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S5MPR19;Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;602,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR20;Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;609,00;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/04/2024;26/04/2024;27/04/2024;4;2024;17;;SO2312-0002;THÁNG 12;NĂM 2023;TPH045055G30.28S4MPR21;Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện];BAG; 20.000,00 ; 605,60 ;20.000,00;605,60;20.000,00;585,80;CHỐT;CHỐT;
PERU;1;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123048000000;[Đóng gói] Cuộn vải, trắng đục, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TD00;ROLL; 24.000,00 ; 3.600,00 ;24.000,00;3.600,00;24.000,00;3.535,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123050000000;[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00;ROLL; 50.000,00 ; 7.500,00 ;50.000,00;7.500,00;50.000,00;7.193,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123047000000;[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.936,70;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123049000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.894,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123055000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.872,25;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/02/2024;17/02/2024;19/02/2024;2;2024;8;;SO2312-0012;THÁNG 12;NĂM 2023;0102123053000000;[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.955,75;CHỐT;CHỐT;
PERU;1;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123048000000;[Đóng gói] Cuộn vải, trắng đục, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TD00;ROLL; 24.000,00 ; 3.600,00 ;24.000,00;3.600,00;24.000,00;3.524,40;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123050000000;[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00;ROLL; 50.000,00 ; 7.500,00 ;50.000,00;7.500,00;50.000,00;7.125,50;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123047000000;[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.866,00;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123049000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.946,10;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123055000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.919,25;CHỐT;CHỐT;
PERU;;40FT;Oversea;27/03/2024;27/03/2024;29/03/2024;3;2024;13;;SO2312-0013;THÁNG 12;NĂM 2023;0102123053000000;[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.832,25;CHỐT;CHỐT;
PERU;1;40FT;Oversea;12/04/2024;12/04/2024;12/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123048000000;[Đóng gói] Cuộn vải, trắng đục, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TD00;ROLL; 24.000,00 ; 3.600,00 ;24.000,00;3.600,00;24.000,00;3.506,10;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/04/2024;12/04/2024;13/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123050000000;[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00;ROLL; 50.000,00 ; 7.500,00 ;50.000,00;7.500,00;50.000,00;7.010,60;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/04/2024;12/04/2024;13/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123047000000;[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.828,50;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/04/2024;12/04/2024;13/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123049000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA;ROLL; 20.000,00 ; 3.000,00 ;20.000,00;3.000,00;20.000,00;2.946,30;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/04/2024;12/04/2024;13/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123055000000;[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.927,75;CHỐT;CHỐT;
PERU;;40FT;Oversea;12/04/2024;12/04/2024;13/04/2024;4;2024;15;;SO2312-0014;THÁNG 12;NĂM 2023;0102123053000000;[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00;ROLL; 9.000,00 ; 3.060,00 ;9.000,00;3.060,00;9.000,00;2.912,25;CHỐT;CHỐT;
PERU;1;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055092G53.30TDUPR06;Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc];BAG; 15.000,00 ; 799,50 ;15.000,00;799,50;15.000,00;850,20;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR07;Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;819,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR08;Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;814,70;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR09;Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;812,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR10;Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;860,70;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR11;Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;846,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR12;Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;835,80;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR13;Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;832,80;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S5MPR14;Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;817,40;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR15;Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;852,10;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH055065G43.38S4MPR31;Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 20.000,00 ; 867,60 ;20.000,00;867,60;20.000,00;840,90;CHỐT;CHỐT;
PERU;;40FT;Oversea;26/02/2024;26/02/2024;05/03/2024;3;2024;10;;SO2312-0015;THÁNG 12;NĂM 2023;TPH056084G62.09VAPER;Bao TP-PP, màu vàng, K56x84LL, TL: 62.09g/cái, MĐ: 8.0x8.0, đáy gấp 1 lần may 1 đường PP1200D trắng, cắt răng cưa, không in. [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc];BAG; 100.000,00 ; 6.209,00 ;100.000,00;6.209,00;100.000,00;6.269,00;CHỐT;CHỐT;
