Mã số,Mặt hàng,Đvt (2),Đầu kỳ (2),Giá trị đầu kỳ,Nhập (2),Giá trị nhập,Xuất (2),Giá trị xuất,Cuối kỳ (2),Giá trị cuối kỳ,Đvt (1),Đầu kỳ (1),Nhập (1),Xuất (1),Cuối kỳ (1)
0912800180000000,càng bù thoi NOVA6.576 mã: 111406359010.,CAI,100,4951800,0,0,0,0,100,4951800,CAI,100,0,0,100
0913300020000000,SUỐT MÁY MAY CÔNG NGHIỆP (LOẠI NHỎ),CAI,30,1080000,0,0,0,0,30,1080000,CAI,30,0,0,30
0914100040000000,Ròng rọc móc treo an toàn tải trọng 100kg,CAI,5,77500,0,0,0,0,5,77500,CAI,5,0,0,5
0914400012000000,Backdrop 8-3,CAI,1,750000,0,0,0,0,1,750000,CAI,1,0,0,1
0914400014000000,Dây HDMI,CAI,3,1760000,0,0,0,0,3,1760000,CAI,3,0,0,3
0916000060000000,KHỚP NỐI ENCODER NHỰA 6mm - C2H19,CAI,0,95000,0,0,0,0,0,95000,CAI,0,0,0,0
0916100052000000,"Nước lau sàn GIFT can, Lau Sàn thiên nhiên công thức Power Tea Nhật Bản sạch bóng khử mùi can 3,8kg",CHAI,10,740000,0,0,0,0,10,740000,CHAI,10,0,0,10
0916100053000000,Nước lau kính,CHAI,10,190000,0,0,0,0,10,190000,CHAI,10,0,0,10
0916100054000000,Nước Rửa Bồn Cầu VIM 900ml,CHAI,10,310000,0,0,0,0,10,310000,CHAI,10,0,0,10
0916100080000000,Ống cống ly tâm 700 ( loại ống 4m và 2m ),M,88,54648000,0,0,0,0,88,54648000,M,88,0,0,88
0916300080000000,Nẹp bán nguyệt D45 x dài 1.2m - cao 15mm.,CAY,24,1860000,0,0,0,0,24,1860000,CAY,24,0,0,24
0916600540000000,Mặt Bít nhựa PVC DN100,CAI,1,139000,0,0,0,0,1,139000,CAI,1,0,0,1
0916700160000000,Móc chỉ phi 4.5- dài 143mm. máy dệt đai. mã: KYN - E10-109,CAI,20,5345000,0,0,0,0,20,5345000,CAI,20,0,0,20
0916700220000000,Lò xo nén - sợi 2mm - phi trong 14mm - dài 88mm,CAI,20,160000,0,0,0,0,20,160000,CAI,20,0,0,20
0916700230000000,Lò xo nén - sợi 4mm - phi trong 22mm - dài 50mm,CAI,6,60000,0,0,0,0,6,60000,CAI,6,0,0,6
0916700270000000,Móc chỉ phi 2.5x55mm ( Theo mẫu).,CAI,30,0,0,0,0,0,30,0,CAI,30,0,0,30
0917200100000000,Dây trân 1100x35mm,SOI,2,850000,0,0,0,0,2,850000,SOI,2,0,0,2
0917400051000000,Băng keo 3M dán nền màu vàng 50mm,CUON,10,550000,0,0,0,0,10,550000,CUON,10,0,0,10
0917400055000000,Băng keo 3M dán nền màu đỏ vàng 100mm,CUON,2,504000,0,0,0,0,2,504000,CUON,2,0,0,2
0917400240000000,BĂNG KEO MÀU XANH 2CM (1 MẶT),CUON,199,1127509,0,0,0,0,199,1127509,CUON,199,0,0,199
0917400250000000,băng keo màu trắng 2cm ( 1 mặt),CUON,17,124100,0,0,0,0,17,124100,CUON,17,0,0,17
0917400260000000,Băng keo xốp 2 mặt rộng 24mm,CUON,5,37500,0,0,0,0,5,37500,CUON,5,0,0,5
0917400280000000,Băng keo 2 mặt 3M dán MICA bảng rộng 20mm,CUON,10,220000,0,0,0,0,10,220000,CUON,10,0,0,10
09176000550000000,Đầu tuýp đen 1 inch mũi lục giác 22mm Tone 8AH-22,CAI,2,800000,0,0,0,0,2,800000,CAI,2,0,0,2
0918500180000000,Gối đỡ thanh trượt SK20,CAI,4,200000,0,0,0,0,4,200000,CAI,4,0,0,4
0918500190000000,Gối đỡ đầu dù sau RX8.0 ( Bearing Block Rear )  MÃ: Z3A-06153.,CAI,20,2573420,0,0,0,0,20,2573420,CAI,20,0,0,20
0918500200000000,Bát đế thoi sau RX8.0 ( Rear Part With Bolts)  Mã: Z2C-05330,CAI,26,1249508,0,0,0,0,26,1249508,CAI,26,0,0,26
0918500210000000,Bát đế thoi giữa RX8.0 ( Middle Part With Bolts)  Mã: Z2C-05329,CAI,27,2274390,0,0,0,0,27,2274390,CAI,27,0,0,27
0918500220000000,Bát đế thoi dưới RX8.0 (Spacer )  Mã: Z3U-02728,CAI,10,110700,0,0,0,0,10,110700,CAI,10,0,0,10
0918500230000000,Bát đế thoi trước RX8.0 ( Front Part With Bolts)  Mã: Z2C-05328,CAI,28,2444144,0,0,0,0,28,2444144,CAI,28,0,0,28
0918500240000000,Bát đế thoi trên RX8.0 (Cross Beam )  Mã: Z41-13743.,CAI,20,11510380,0,0,0,0,20,11510380,CAI,20,0,0,20
0918500250000000,Bát kẹp móc chỉ máy dệt đai. Mã: KZP-F30-401,CAI,10,1820000,0,0,0,0,10,1820000,CAI,10,0,0,10
0918500280000000,Bát gắn bánh xe thu chỉ máy sợi. ( gia công theo Bản vẽ),CAI,12,2340000,0,0,0,0,12,2340000,CAI,12,0,0,12
0918700022000000,bột tẩy màu ( chống ố ),KG,1,110000,0,0,0,0,1,110000,KG,1,0,0,1
0918800060000000,Go 340mm RX8.0  ( Heddled 0.9x340x30 ) Mã: Z4T-04546A,CAY,1000,5185000,0,0,0,0,1000,5185000,CAY,1000,0,0,1000
0919600370000000,Khoen xỏ kim (THREAD GUIDE) Mã: H2000G2020,CAI,3,78000,0,0,0,0,3,78000,CAI,3,0,0,3
0919600380000000,Kim may (NEEDLE) - 25DN1. (KT: 25x200x92),CAI,90,828947,0,0,0,0,90,828947,CAI,90,0,0,90
0919600410000000,Bàn lừa (FEED DOG) Mã: HMD2128001,CAI,2,308000,0,0,0,0,2,308000,CAI,2,0,0,2
0919600450000000,Đòn gánh (HOOK POSITIONER) Mã: HMD2058001,CAI,5,1335000,0,0,0,0,5,1335000,CAI,5,0,0,5
0919600480000000,Chân vịt chịu chỉ (PRESSER FOOT) Mã: H2205F0651,CAI,1,5000,0,0,0,0,1,5000,CAI,1,0,0,1
0919600500000000,Bulong tăng đưa dao (SCREW SM9/64(40)/8.5) Mã: HMJ2118001,CAI,4,1192000,0,0,0,0,4,1192000,CAI,4,0,0,4
0919600510000000,Ốc lốc kê tăng đưa dao (NUT SM9/64(40)) Mã: HA7121N704,CAI,4,40000,0,0,0,0,4,40000,CAI,4,0,0,4
0919600540000000,Dao trên cắt chỉ (MOVABLE KNIFE) Mã: HMJ2138001,CAI,25,6925000,0,0,0,0,25,6925000,CAI,25,0,0,25
0919600550000000,Bulong dao trên cắt chỉ (SCREW SMI 1/64(40) /7) Mã: HMJ2168001,CAI,10,150000,0,0,0,0,10,150000,CAI,10,0,0,10
0919600570000000,Bulong cần nhấc chân vịt (SCREW) Mã: HA110DO672,CAI,6,48000,0,0,0,0,6,48000,CAI,6,0,0,6
0919600620000000,Chân đỡ vòng máy dệt AXL mã: AXL6 043101.,CAI,9,6482610,0,0,0,0,9,6482610,CAI,9,0,0,9
0919600700000000,Chân vịt bước (WALKING FOOT) H2000N0010 . Mã: 65H01-022P01,CAI,10,1610000,0,0,0,0,10,1610000,CAI,10,0,0,10
0919600760000000,Bulong Nhúng kẽm M10x35mm,CON,70,259000,0,0,0,0,70,259000,CON,70,0,0,70
0919800230000000,Hộp số GHD32-750-100,CAI,1,3006000,0,0,0,0,1,3006000,CAI,1,0,0,1
0919800250000000,Hộp cầu chì RT18-32,CAI,0,414000,0,0,0,0,0,414000,CAI,0,0,0,0
0919800270000000,Hộp điều khiển sạc GS AMT2-48. AC200/400V-50/60HZ,CAI,1,3800000,0,0,0,0,1,3800000,CAI,1,0,0,1
0920600400000000,Dây curo 450H,SOI,3,750000,0,0,0,0,3,750000,SOI,3,0,0,3
0920600420000000,DÂY BĂNG TẢI MÁY CẮT AUTO 50x2950mm( Cắt dán tại máy),CAI,-2,0,0,0,0,0,-2,0,CAI,-2,0,0,-2
0920600420000000,DÂY BĂNG TẢI MÁY CẮT AUTO 50x2950mm( Cắt dán tại máy),CAI,1,493333,0,0,0,0,1,493333,SOI,1,0,0,1
0920600430000000,Dây gai quấn lô. - bản 50mm (theo mẫu),M,200,9038461,0,0,0,0,200,9038461,M,200,0,0,200
0922700090000000,"lưỡi cưa sắt vòng phi 458mm.Bản rộng 12mm, dày 0.6mm( theo mẫu)",CAI,0,2950000,0,0,0,0,0,2950000,CAI,0,0,0,0
0923800020000000,KẸP GỌNG THOI RX8.0 ( Cap ) Mã:  Z2U-02502,CAI,35,516600,0,0,0,0,35,516600,CAI,35,0,0,35
0923800040000000,KẸP GỌNG THOI  DƯỚI mã: NOVA6- 495805,CAI,193,215195,0,0,0,0,193,215195,CAI,193,0,0,193
0923800050000000,KẸP GỌNG THOI  PHẢI mã: NOVA6-495814,CAI,199,285423,0,0,0,0,199,285423,CAI,199,0,0,199
0923800060000000,KẸP GỌNG THOI  TRÁI mã: NOVA6- 495813,CAI,149,212819,0,0,0,0,149,212819,CAI,149,0,0,149
0923800070000000,KẸP GỌNG THOI  TRÊN mã: NOVA6-495804,CAI,44,115538,0,0,0,0,44,115538,CAI,44,0,0,44
0924100130000000,Kim máy dệt đai. ( theo mẫu),CAI,1300,3033333,0,0,0,0,1300,3033333,CAI,1300,0,0,1300
0924300062000000,Khuôn Dập Hình Tròn Đường Kính 30cm,CAI,2,700000,0,0,0,0,2,700000,CAI,2,0,0,2
0924300090000000,TAY KẸP KHUÔN HÀNG HÓA NHIỆT,CAI,1,1830000,0,0,0,0,1,1830000,CAI,1,0,0,1
0926400170000000,Đá mài cốc V14-16-CN24-80GV14 100X50X20,CAI,13,2080000,0,0,0,0,13,2080000,CAI,13,0,0,13
0926400230000000,Giấy nhám vải AA-100,M,95,427500,0,0,0,0,95,427500,M,95,0,0,95
0926400240000000,Đá mài máy cầm tay phi 180mm,VIEN,15,315000,0,0,0,0,15,315000,VIEN,15,0,0,15
0926400250000000,Đĩa nhám xếp máy cầm tay phi 180mm,VIEN,15,675000,0,0,0,0,15,675000,VIEN,15,0,0,15
0926400270000000,T34-21,CAI,1,7000,0,0,0,0,1,7000,CAI,1,0,0,1
0926600030000000,CHÂN VỊT NHỰA MÁY MAY SUNTA (THEO MẪU),CAI,197,1071453,0,0,0,0,197,1071453,CAI,197,0,0,197
0926600140000000,Rơle 5 chân JD2912 12V-40A + Đế,BO,1,15697,0,0,0,0,1,15697,BO,1,0,0,1
0927200040000000,Cụm zên điều khiển móc 033022A,CAI,1,2500000,0,0,0,0,1,2500000,CAI,1,0,0,1
0927600062000000,Module.Encoder - Mã số ( ZME - 01173A ),CAI,3,4230300,0,0,0,0,3,4230300,CAI,3,0,0,3
0927600063000000,Module.Encoder - Mã số ( Z3U - 02312 ),CAI,9,3570660,0,0,0,0,9,3570660,CAI,9,0,0,9
5200110580000000,Quạt vuông NIS-28080-HB2-230VAC-50/60Hz-110/145W,CAI,1,690000,0,0,0,0,1,690000,CAI,1,0,0,1
5200110650000014,Thuốc phosphalugel,HOP,2,240000,0,0,0,0,2,240000,HOP,2,0,0,2
904500230000000,Sơn MATIT vàng  ATM 1KG,HOP,4,116000,0,0,0,0,4,116000,HOP,4,0,0,4
904800610000000,Cốt răng xéo hộp số lô thu máy dệt Hengly : phi 35x97mm-  10 răng- lỗ cốt phi 14 - then 5x3mm ( theo mẫu ),CAI,2,1000000,0,0,0,0,2,1000000,CAI,2,0,0,2
904800620000000,Cốt răng xéo hộp số lô thu máy dệt Hengly : phi 15x 78mm-  9 răng - then 5x3mm ( theo mẫu ).,CAI,18,3600000,0,0,0,0,18,3600000,CAI,18,0,0,18
904800630000000,Bánh răng xéo hộp số lô thu máy dệt Hengly : phi 63x 15mm -  57 răng -lỗ cốt phi 14mm then 5x3mm ( theo mẫu ),CAI,4,800000,0,0,0,0,4,800000,CAI,4,0,0,4
904800650000000,Cốt răng xéo hộp số lô đỉnh máy dệt RX6.1 : phi 126x120mm-  100 răng- lỗ cốt phi 35 - then 10x4 mm ( theo mẫu ),CAI,19,28500000,0,0,0,0,19,28500000,CAI,19,0,0,19
906600310000000,"Nắp chụp bánh xe lưng thoi, Mã: Z4U-01602",CAI,400,981200,0,0,0,0,400,981200,CAI,400,0,0,400
922300070000000,Vòng đai xiết bu ly M134xP3.0 ( gia công theo mẫu),CAI,1,700000,0,0,0,0,1,700000,CAI,1,0,0,1
5200110830000000,Pa lăng lắc tay cáp 1 tấn,CAI,1,950000,0,0,0,0,1,950000,CAI,1,0,0,1
5200110880000000,"MỎ LẾT CÁN TRƠN 150MM, 6 inch",CAI,1,105000,0,0,0,0,1,105000,CAI,1,0,0,1
5200111100000000,Chổi than động cơ trợ lực xe nâng KT: 25x9mm ( theo mẫu),CAI,16,2030000,0,0,0,0,16,2030000,CAI,16,0,0,16
5200111160000000,Cáp thông ống chiller đường kính ngoài phi 8 - dài 3000mm.,CAI,1,1000000,0,0,0,0,1,1000000,CAI,1,0,0,1
0906101020000000,Nối nhựa PVC 34 giảm 27,CAI,0,8191,0,0,0,0,0,8191,CAI,0,0,0,0
0906100290000000,Nối nhựa PVC BM 1 đầu ren ngoài 34,CAI,16,90400,0,0,0,0,16,90400,CAI,16,0,0,16
0906100300000000,Nối nhựa PVC ren ngoài phi 42 - ống 42,CAI,15,120000,0,0,0,0,15,120000,CAI,15,0,0,15
0917400090000000,"Băng keo lụa (cao su non) 0,075mm*1/2*5-10mm",CUON,10,35000,0,0,0,0,10,35000,CUON,10,0,0,10
0904300130000000,T nhựa PVC BM phi 27.,CAI,7,46991,0,0,0,0,7,46991,CAI,7,0,0,7
NOI156,Nối thẳng nhựa 60,CAI,3,24360,0,0,0,0,3,24360,CAI,3,0,0,3
5200110470000000,Rèm-màn nhựa PVC màu vàng (Theo kích thước),CAI,7,1272999,0,0,0,0,7,1272999,CAI,7,0,0,7
5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,146,35046667,0,0,0,0,146,35046667,CAI,146,0,0,146
0901900080000000,Bánh xe chết phi PU 100 x 40 mm,CAI,1,175000,0,0,0,0,1,175000,CAI,1,0,0,1
0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,400,22778087,0,0,0,0,400,22778087,CAI,400,0,0,400
0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,195,9421664,0,0,0,0,195,9421664,CAI,195,0,0,195
0901900380000000,BÁNH XE LỆCH TÂM NOVA/RX6.1- NOVA6994514,CAI,340,15424448,0,0,0,0,340,15424448,CAI,340,0,0,340
0902100530000000,Dây cu roa 3VX 600 -,SOI,5,450000,0,0,0,0,5,450000,SOI,5,0,0,5
0902700150000000,ĐỒNG HỒ ĐO DZEM ĐIỆN TỬ,CAI,1,2950000,0,0,0,0,1,2950000,CAI,1,0,0,1
0904500090000000,Sơn dầu màu xám,Kg,3,519990,0,0,0,0,3,519990,Kg,3,0,0,3
0904500150000000,sơn xịt xám,Lon,2,76000,0,0,0,0,2,76000,Lon,2,0,0,2
0904800030000000,CỐT BÁNH XE LƯNG THOI NOVA6 mã : NOVA6 495902,CAI,25,1281480,0,0,0,0,25,1281480,CAI,25,0,0,25
0905200110000000,ĐAI DƯỚI RX6.1(12 lỗ) Z24-02523A,CAI,0,25210476,0,0,0,0,0,25210476,CAI,0,0,0,0
0905300250000000,bộ đầu dao ren ống 21-49mm.,BO,1,1350000,0,0,0,0,1,1350000,BO,1,0,0,1
0905300490000000,Dao rọc giấy (loại lớn),BO,2,32000,0,0,0,0,2,32000,BO,2,0,0,2
0905600040000000,Sên đơn 40 (08B),M,117,17205357,0,0,0,0,117,17205357,M,117,0,0,117
0905600240000000,Sensor báo màu SICK.GTE10-N4211,CAI,2,3000000,0,0,0,0,2,3000000,CAI,2,0,0,2
0905700160000000,PHỚT 20X35,CAI,16,330360,0,0,0,0,16,330360,CAI,16,0,0,16
0905700200000000,PHỚT 25x40,CAI,16,571429,0,0,0,0,16,571429,CAI,16,0,0,16
0905700380000000,PHỚT 45X65,CAI,4,160000,0,0,0,0,4,160000,CAI,4,0,0,4
0905700390000000,PHỚT 50X68,Cái,12,480000,0,0,0,0,12,480000,Cái,12,0,0,12
0905700400000000,Phớt chặn dầu chịu nhiệt 50x72x10mm,Cái,17,396000,0,0,0,0,17,396000,Cái,17,0,0,17
0905700430000000,Phớt chặn dầu chịu nhiệt 60x85mm,CAI,2,90000,0,0,0,0,2,90000,CAI,2,0,0,2
0905700450000000,Phớt chặn dầu chịu nhiệt  65X85mm,CAI,14,850000,0,0,0,0,14,850000,CAI,14,0,0,14
0906100490000000,NỐI THẲNG HƠI 12/10,CAI,13,191455,0,0,0,0,13,191455,CAI,13,0,0,13
0907000040000000,MĂNG SÔNG 42 (rắc co),CAI,5,225000,0,0,0,0,5,225000,CAI,5,0,0,5
0907400020000000,Ổ Khoá Việt Tiệp Loại Lớn 89 x 62 Ống Phi 8mm (Khoá Chìa),CAI,1,130000,0,0,0,0,1,130000,CAI,1,0,0,1
0909400020000000,BAO TAY CAO SU ,DOI,20,320000,0,0,0,0,20,320000,DOI,20,0,0,20
0909700010000000,Vải lau,Kg,80,1150190,0,0,0,0,80,1150190,Kg,80,0,0,80
0911600010000000,Thắng càng bù sau RX6.1.  Mã: Z4C-05383,CAI,110,1217213,0,0,0,0,110,1217213,CAI,110,0,0,110
0914700030000000,PIN -  CR2032,CAI,10,97692,0,0,0,0,10,97692,CAI,10,0,0,10
0916900040000000,MỠ BÒ SKF LGMT 3/5,Kg,14,5902909,0,0,0,0,14,5902909,Kg,14,0,0,14
0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,216,8048400,0,0,0,0,216,8048400,CUON,216,0,0,216
0917400060000000,Băng keo điện Nano 1.8cm - 20 yard (màu đen),CUON,60,446390,0,0,0,0,60,446390,CUON,60,0,0,60
0917400130000000,Băng keo trong 5cm,CUON,40,353876,0,0,0,0,40,353876,CUON,40,0,0,40
0918500100000000,GỐI ĐỠ ĐẦU DÙ TRƯỚC - BEARING BLOCK - P ( FRONT ) - MÃ : NOVA6 494501,CAI,120,5401457,0,0,0,0,120,5401457,CAI,120,0,0,120
0920600140000000,DÂY TRƠN CUỐN LÔ BẢN 50MM DÙNG CHO MÁY LOHIA ( theo mẫu ),M,200,7635715,0,0,0,0,200,7635715,M,200,0,0,200
0920600240000000,Dây băng tải gầu bản 60mm.,M,20,800000,0,0,0,0,20,800000,M,20,0,0,20
0923700070000000,KEO DÁN ROĂNG,Lọ,2,120000,0,0,0,0,2,120000,Lọ,2,0,0,2
0926400080000000,Bánh nhám xếp 100mm.,CAI,45,616552,0,0,0,0,45,616552,CAI,45,0,0,45
CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,188,7764824,0,0,0,0,188,7764824,CAI,188,0,0,188
SEN001,SÊN ĐÔI 40,M,19,12599055,0,0,0,0,19,12599055,HOP,-5,0,0,-5
VAN084,Van thau phi 27,CAI,0,1900000,0,0,0,0,0,1900000,CAI,0,0,0,0
0916100070000000,Sơn dầu bạch tuyết màu vàng 3kg/thùng.,Hộp,3,1260000,0,0,0,0,3,1260000,Hộp,3,0,0,3
0902100640000000,Dây cu roa Optibelt C99,SOI,5,1900000,0,0,0,0,5,1900000,SOI,5,0,0,5
0903901170000000,Cuộn dây điện từ Airtac DC 24V - 30W,CAI,10,3341700,0,0,0,0,10,3341700,CAI,10,0,0,10
902207720000000,Quạt giải nhiệt biến tần KD2408 PTS1 - 6A DC24V - 2.6W,CAI,7,20300000,0,0,0,0,7,20300000,CAI,7,0,0,7
0902209530000000,Loadcell Model: L6N - C3 - 50kg - 9B6 - GE  (dây dài 5m),CAI,4,9153700,0,0,0,0,4,9153700,CAI,4,0,0,4
0908601160000000,"Bánh răng nhựa POM màu trắng phi 50 x 12.5mm - M=2, Z=24 ( GC theo bản vẽ )",CAI,2,636364,0,0,0,0,2,636364,CAI,2,0,0,2
090570175000000,Phớt dầu 15x32,CAI,10,250000,0,0,0,0,10,250000,CAI,10,0,0,10
BON009,Bóng đèn UV diệt côn trùng F10 T8/BL 07/19,CAI,40,4360000,0,0,0,0,40,4360000,CAI,40,0,0,40
0902209540000000,Ổ cắm đế nổi loại 3 ổ SINO,CAI,2,93333,0,0,0,0,2,93333,CAI,2,0,0,2
0902209359000000,Cầu đấu trung tính 15P + đế nhựa,CAI,10,450000,0,0,0,0,10,450000,CAI,10,0,0,10
0902209358000000,Phích cắm cái ĐQEPF2PN điện quang,CAI,8,120000,0,0,0,0,8,120000,CAI,8,0,0,8
0902209357000000,Phích cắm điện đực chịu nhiệt PC 2A-02 điện quang,CAI,22,335276,0,0,0,0,22,335276,CAI,22,0,0,22
0902100320000000,DÂY CU ROA SPB2360,CAI,12,2280000,0,0,0,0,12,2280000,CAI,12,0,0,12
0905300090000000,DAO BẰM PHẾ MÁY Ó LỚN 8 TẤC,CAI,30,8850000,0,0,0,0,30,8850000,CAI,30,0,0,30
0919600780000000,Lưỡi dao cắt nhựa công nghiệp ( theo mẫu ),CON,20,8000000,0,0,0,0,20,8000000,CON,20,0,0,20
0919600790000000,Dây cắt nhiệt phi 2mm,KG,10,1600000,0,0,0,0,10,1600000,KG,10,0,0,10
0924400040000000,KHÓA SÊN ĐÔI 40.,CAI,55,480527,0,0,0,0,55,480527,CAI,55,0,0,55
0904600380000000,Sên 3 - 40,HOP,5,4042857,0,0,0,0,5,4042857,HOP,5,0,0,5
0904600400000000,Súng xịt hơi cán nhựa cao cấp AK - 1016 - vòi dài,CAI,9,630000,0,0,0,0,9,630000,CAI,9,0,0,9
5200111190000000,Vòng sin phi ngoài 40 x 2mm,CAI,39,156000,0,0,0,0,39,156000,CAI,39,0,0,39
0919600840000000,"Buly 2 rãnh - bản B - phi 127mm , cốt phi 32 - then 10x5mm",CAI,1,630000,0,0,0,0,1,630000,CAI,1,0,0,1
0906200870000000,ỐNG LĂN ĐAI DÀI LH (NOVA6+LSL6) (Nova6 076509),CAI,936,9234060,0,0,0,0,936,9234060,CAI,936,0,0,936
0906200880000000,ỐNG LĂN ĐAI NGẮN LH mã LSL6074824,CAI,112,1159897,0,0,0,0,112,1159897,CAI,112,0,0,112
0923800010000000,KẸP ĐAI NGOÀI LOHIA (Nova6 076513),CAI,468,3110940,0,0,0,0,468,3110940,CAI,468,0,0,468
0901900320000000,BÁNH XE CAM LSL (CAM ROLLER-S DIA-45mm) mã: LSL6 062506,CAI,30,775873,0,0,0,0,30,775873,CAI,30,0,0,30
0901900280000000,BÁNH XE BỘ ĐẨY NHỰA NOVA6-082301,CAI,78,1185120,0,0,0,0,78,1185120,CAI,78,0,0,78
0905600470000000,SENSOR LÔ ĐỈNH NOVA NBB2-8GM30-E2-V1  (Mã: 11981028000),CAI,5,4668900,0,0,0,0,5,4668900,CAI,5,0,0,5
0902203810000000,Card INVETER LS20 (Programed LS20 Inverter)- Mã: 11147250436,CAI,22,33393677,0,0,0,0,22,33393677,CAI,22,0,0,22
0901101570000000,Bạc đạn HK 1516,CAI,9,729000,0,0,0,0,9,729000,CAI,9,0,0,9
0901000390000000,"ỐNG SẮT CUỘN JUMBO ; phi ngoài 114 mm , dày 3.5 mm , chiều dài 2200mm",ONG,30,18330000,0,0,0,0,30,18330000,ONG,30,0,0,30
0920600080000000,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW]",KG,228.96,16987490,0,0,0,0,228.96,16987490,M,228961.6,0,0,228961.6
ONGNHUA-K53,"Ống nhựa Phi trong 8 inch, độ dày 9.7mm, dài 53 cm",Cái,16,0,0,0,0,0,16,0,Cái,16,0,0,16
ONGNHUA-K66,ỐNG NHỰA BM 225X660,Cái,22,0,0,0,0,0,22,0,Cái,22,0,0,22
ONGNHUA-K72,"Ống nhựa Phi trong 8 inch, độ dày 9.7mm, dài 72 cm",Cái,56,0,0,0,0,0,56,0,Cái,56,0,0,56
0923700200000000,Bulong M6x20,CON,180,108000,0,0,0,0,180,108000,CON,180,0,0,180
0923700220000000,Bulong M10x40 cổ vuông,CON,50,85000,0,0,0,0,50,85000,CON,50,0,0,50
0904600010000000,TÁN 10LY,CAI,60,30750,0,0,0,0,60,30750,CAI,60,0,0,60
0090610240000000,Long đền phi lỗ 10,CON,200,70000,0,0,0,0,200,70000,CON,200,0,0,200
0919400020000000,Màng co trắng trong.(50cm),KG,21,780505,0,0,0,0,21,780505,KG,21,0,0,21
0901900030000000,BÁNH XE KEO (bánh cam máy may),Cái,9,919285,0,0,0,0,9,919285,Cái,9,0,0,9
0901900040000000,BÁNH XE NÂNG TAY phi 80x90mm,Cái,1,190000,0,0,0,0,1,190000,Cái,1,0,0,1
0901900180000000,BÁNH XE KÉO MÁY MAY SIRUBA,Cái,6,1110000,0,0,0,0,6,1110000,Cái,6,0,0,6
0901900290000000,BÁNH XE BỘ ĐẨY DS,Cái,78,10920000,0,0,0,0,78,10920000,Cái,78,0,0,78
0901900300000000,BÁNH XE BỘ ĐẨY SẮT LOHIA,Cái,62,930000,0,0,0,0,62,930000,Cái,62,0,0,62
0901900400000000,BÁNH XE BỤNG THOI CS. ( Theo mẫu),Cái,50,2000000,0,0,0,0,50,2000000,Cái,50,0,0,50
0901900430000000,BANH XE THOI DS/ CS,Cái,70,2800000,0,0,0,0,70,2800000,Cái,70,0,0,70
0901900440000000,Bánh xe bộ đãy CS,Cái,50,3500000,0,0,0,0,50,3500000,Cái,50,0,0,50
0901900470000000,BÁNH XE CÔN NGẮN RX6.1,Cái,6,608400,0,0,0,0,6,608400,Cái,6,0,0,6
0901900480000000,Bánh xe càng Bung RX6.1,Cái,15,750000,0,0,0,0,15,750000,Cái,15,0,0,15
0901900490000000,BÁNH XE THU CHỈ loại rãnh U Mã:  LS 20414113,Cái,322,11604075,0,0,0,0,322,11604075,Cái,322,0,0,322
0902100010000000,DÂY CU ROA 126,Cái,4,240000,0,0,0,0,4,240000,Cái,4,0,0,4
0902100040000000,DÂY CU ROA 850H - bản 45mm,Cái,10,5200000,0,0,0,0,10,5200000,Cái,10,0,0,10
0902100050000000,DÂY CU ROA A120,Cái,4,240000,0,0,0,0,4,240000,Cái,4,0,0,4
0902100060000000,DÂY CU ROA A29,Cái,10,600000,0,0,0,0,10,600000,Cái,10,0,0,10
0902100070000000,DÂY CU ROA A38,Cái,4,180000,0,0,0,0,4,180000,Cái,4,0,0,4
0902100090000000,DÂY CU ROA A76,Cái,42,1621200,0,0,0,0,42,1621200,Cái,42,0,0,42
0902100100000000,DÂY CU ROA B114,Cái,11,1045000,0,0,0,0,11,1045000,Cái,11,0,0,11
0902100110000000,DÂY CU ROA B102,Cái,5,530000,0,0,0,0,5,530000,Cái,5,0,0,5
0902100120000000,DÂY CU ROA B110,Cái,16,960000,0,0,0,0,16,960000,Cái,16,0,0,16
0902100130000000,DÂY CU ROA B120,Cái,1,60000,0,0,0,0,1,60000,Cái,1,0,0,1
0902100150000000,DÂY CU ROA B44,Cái,1,70000,0,0,0,0,1,70000,Cái,1,0,0,1
0902100180000000,DÂY CU ROA B57,Cái,13,1050000,0,0,0,0,13,1050000,Cái,13,0,0,13
0902100200000000,DÂY CU ROA B86,Cái,4,540000,0,0,0,0,4,540000,Cái,4,0,0,4
0902100210000000,DÂY CU ROA B88,Cái,4,560000,0,0,0,0,4,560000,Cái,4,0,0,4
0902100220000000,DÂY CU ROA B91,Cái,10,1018520,0,0,0,0,10,1018520,Cái,10,0,0,10
0902100230000000,DÂY CU ROA B98,Cái,5,460000,0,0,0,0,5,460000,Cái,5,0,0,5
