Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
HD,8/15/2024,00000446,Xuất bán hàng cuộn cho Lucky  (Hợp đồng số : 01-HĐCUON/TA-LSP ngày 01.07.24) _ HĐ số 443 ngày 14/08/2024,0102123053000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00",,M,4476,KG,14000,0,0,6322,15514,KH010018,,,,,,,,,,2301
HD,8/15/2024,00000447,"Xuất bán hàng ngày 15/08/2024, xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",,M,11982.37,KG,127472,0,0,6322,15514,NCC010165,,,,SO2405-0049,,,,,,2301
HD,8/15/2024,00000447,"Xuất bán hàng ngày 15/08/2024, xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",,M,841.15,KG,8182,0,0,6322,15514,NCC010165,,,,SO2407-0027,,,,,,2301
HD,8/15/2024,00000447,"Xuất bán hàng ngày 15/08/2024, xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",,M,4526.95,KG,48159,0,0,6322,15514,NCC010165,,,,SO2407-0027,,,,,,2301
LR,8/15/2024,LR08/24-0049,CM SỢI TẠM,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",KSO001,KG,159.4,KG,159.4,3427.72,546378,15512,15512,CTY00001,,,,,,,,,,2270
LR,8/15/2024,LR08/24-0049,CM SỢI TẠM,SOI-TP14-1,"Sợi PP, màu trắng đục, 820D, 3.0mm.",KSO001,KG,93.87,KG,93.87,987.66,92712,15512,15512,CTY00001,,,,,,,,,,2270
LR,8/15/2024,LR08/24-0050,CM SỢI TẠM,SOI-UNP6-2,"Sợi PP màu đen có UV, 830D, bản sợi 2.4mm [Hạt màu 04H8004]",KSO001,KG,71,KG,71,0,0,15512,15512,CTY00001,,,,,,,,,,2270
P1,8/15/2024,SIM08/24-040,"Xk bán hàng ngày 15/08/2024,Xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",KKD001,M,11982.37,KG,127472,864.58885,110210870,6322,15517,NCC010165,002519,,,SO2405-0049,,,,,,2240
P1,8/15/2024,SIM08/24-040,"Xk bán hàng ngày 15/08/2024,Xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",KKD001,M,4526.95,KG,48159,864.58946,41637764,6322,15517,NCC010165,002519,,,SO2407-0027,,,,,,2240
P1,8/15/2024,SIM08/24-040,"Xk bán hàng ngày 15/08/2024,Xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",KKD001,M,841.15,KG,8182,945.57431,7736689,6322,15517,NCC010165,002519,,,SO2407-0027,,,,,,2240
P1,8/15/2024,SIM08/24-040,"Xk bán hàng ngày 15/08/2024,Xe 50H-000.24",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",KKD001,M,0,KG,7722,9197.75,0,6322,15517,NCC010165,002519,,,SO2405-0049,,,,,,2240
PX,8/15/2024,PX08/24-0244,Xuất nhớt 10 dệt ngày 12/8/2024,0700100030000000,nhớt 10,KHC001,LIT,200,LIT,200,30323.01,6064601,627314,1523,CTY00001,,Xưởng dệt,,,,,,,,2216B
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0901800020000000,Bột trét tường,KXD001,BAO,2,BAO,2,150000,300000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500010000000,Sơn màu xám,KXD001,THUNG,1,THUNG,1,3560002,3560002,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500240000000,Sơn Màu Xanh,KXD001,THUNG,1,THUNG,1,625000,625000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500270000000,Sơn dầu bạch tuyết màu vàng 3kg/thùng,KXD001,THUNG,1,THUNG,1,625000,625000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500330000000,"SƠN chống rỉ sét màu đỏ,",KXD001,KG,5,KG,5,125000,625000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500350000000,SƠN dầu màu đen,KXD001,KG,5,KG,5,125000,625000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0904500410000000,Sơn lót tường 5L/Thùng.,KXD001,THUNG,1,THUNG,1,1680000,1680000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905500370000000,Sắt V 50x50x3mm,KXD001,CAY,25,CAY,25,315000,7875000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905500500000000,"Sắt hộp vuông 30x30mm dày 1,4mm",KXD001,CAY,30,CAY,30,135000,4050000,627310,1531,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905500870000000,Sắt hộp tráng kẽm 20x20mm,KXD001,CAY,10,CAY,10,95000,950000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905500950000000,Sắt hộp tráng kẽm 30x60x1.4mm,KXD001,CAY,80,CAY,80,195000,15600000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905501950000000,Vít bắn tôn 6cm,KXD001,BICH,6,BICH,6,95000,570000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0905502110000000,Sắt hộp tráng kẽm 10x10mm,KXD001,CAY,75,CAY,75,40000,3000000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0906202630000000,Ống nhựa PVC BM  phi 315 x 8mm.,KXD001,CAY,4,CAY,4,2950000,11800000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0906600600000000,Sắt hộp kẻm 40x80x1.4mm,KXD001,CAY,40,CAY,40,325000,13000000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0908100011000000,xi măng sao mai,KXD001,BAO,100,BAO,100,87000,8700000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0909000030000000,cát xây dựng,KXD001,M3,7,M3,7,540714.29,3785000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0916600690000000,Mặt bít sắt 100x100x10mm,KXD001,CAI,10,CAI,10,15000,150000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0916600720000000,Mặt bít sắt 120x120x5mm -  khoan 4 lỗ phi 10mm.,KXD001,CAI,25,CAI,25,20000,500000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0923700180000000,Keo dán ống 0.5kg,KXD001,HOP,1,HOP,1,72000,72000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,0926400100000000,đá 1x2 (xây dựng),KXD001,Mét,10.5,Mét,10.5,640000,6720000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0245,Xuất kho vật tư xây dựng,5200110160000000,"Que Hàn Sắt 2,5",KXD001,Hộp,3,Hộp,3,80000,240000,627310,1524,CTY00001,,Nội bộ,,,,,,,,2216
PX,8/15/2024,PX08/24-0249,YÊU CẦU VẢI IN CUỘN PO 6,THACADOW455100110072CA00,"Cuộn PP, màu cam, K45.5cm (+/-0.5), MĐ: 10x11, TL: 72g/m (79gsm).",KCU001,M,369.72,KG,3530.76,31.51673,111278,62115,15514,CTY00001,,Phân xưởng 8,,SO2407-0037,LSX08/24-024,BAOBT,,THAIN455CAMDW24.68A,,2215
PX,8/15/2024,PX08/24-0251,XUAT NVL THEO LSX,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",KVT001,CAI,40,CAI,40,141224.48,5648979,627216,1524,CTY00001,,Phân xưởng 2 (jumbo),,SO2406-0028,LSX07/24-019,BAOJUMBO,,0119132018001000,,2217D
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,65,KG,5000,445,2225000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CBTDW24.30B,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,260,KG,20000,445,8900000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CAMDW24.26A,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,520,KG,40000,445,17800000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CAMDW24.32A1,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,78,KG,6000,445,2670000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CAMDW24.33A1,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,65,KG,5000,445,2225000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066VBTDW24.30C,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,117,KG,9000,445,4005000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CAMDW24.24A,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,65,KG,5000,445,2225000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066CAMDW24.25A,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,390,KG,30000,445,13350000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066TDUDW24.30A,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,65,KG,5000,445,2225000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066TDUDW24.32B,,2217C
PX,8/15/2024,PX08/24-0254,Yêu cầu xuất nl lồng bao 14/8/2024,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KNL002,CAI,65,KG,5000,445,2225000,627215,15515,CTY00001,,Phân xưởng 8,,SO2406-0037,LSX07/24-036,BAOBT,,LOB-HD455066XLBTDW24.30D,,2217C
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,86.79,KG,86.79,23000,1996170,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0005,LSX08/24-005,SOI,,SOI-MS01-1,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,6268.01,Kg,6268.01,24529.97,153754078,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0005,LSX08/24-005,SOI,,SOI-MS01-1,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,1069.55,Kg,1069.55,24529.97,26236026,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2406-0049,LSX07/24-054,SOI,,SOI-GL4-5,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,54.28,Kg,54.28,24529.97,1331487,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0018,LSX07/24-068,SOI,,SOI-GL4-5,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,2524.54,Kg,2524.54,24529.97,61926883,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2403-0028,LSX06/24-037,SOI,,SOI-GL4-4,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,2410.74,KG,2410.74,8488.81,20464325,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0005,LSX08/24-005,SOI,,SOI-MS01-1,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,588.36,KG,588.36,8488.81,4994479,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2406-0049,LSX07/24-054,SOI,,SOI-GL4-5,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,29.86,KG,29.86,8488.81,253476,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0018,LSX07/24-068,SOI,,SOI-GL4-5,,2211
PX,8/15/2024,PX08/24-0257,Yêu cầu xuất NL Sợi X01 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,1262.08,KG,1262.08,8488.81,10713563,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2403-0028,LSX06/24-037,SOI,,SOI-GL4-4,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-CAM-33102B,Hạt màu cam 33102B,KNL001,KG,46.8,KG,46.8,82647.14,3867886,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-017,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-CAM-33102B,Hạt màu cam 33102B,KNL001,KG,99.1,KG,99.1,82647.14,8190332,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-059,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-CAM-33102B,Hạt màu cam 33102B,KNL001,KG,1.32,KG,1.32,82647.14,109094,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-060,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-CAM-33102B,Hạt màu cam 33102B,KNL001,KG,30.79,KG,30.79,82647.14,2544706,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-016,SOI,,SOI-DCA-01-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-CAM-33102B,Hạt màu cam 33102B,KNL001,KG,5.93,KG,5.93,82647.14,490098,62112,1521,CTY00001,,Phân xưởng 7,,SO2406-0015,LSX08/24-042,SOI,,SOI-DCA-01-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,2309.11,Kg,2309.11,24529.97,56642392,62112,1521,CTY00001,,Phân xưởng 7,,SO2406-0041,LSX08/24-034,SOI,,SOI-SMY1-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,1644.02,Kg,1644.02,24529.97,40327756,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-017,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,3480.5,Kg,3480.5,24529.97,85376550,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-059,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,46.42,Kg,46.42,24529.97,1138681,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-060,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,128.15,Kg,128.15,24529.97,3143515,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX08/24-025,SOI,,SOI-TP14-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,1648.14,Kg,1648.14,24529.97,40428820,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX08/24-039,SOI,,SOI-TP14-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,1683.33,Kg,1683.33,24529.97,41292029,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0024,LSX08/24-057,SOI,,SOI-JB42-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,1084.59,Kg,1084.59,24529.97,26604957,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-016,SOI,,SOI-DCA-01-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,KNL001,Kg,208.15,Kg,208.15,24529.97,5105913,62112,1521,CTY00001,,Phân xưởng 7,,SO2406-0015,LSX08/24-042,SOI,,SOI-DCA-01-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,710.52,KG,710.52,8488.81,6031472,62112,1521,CTY00001,,Phân xưởng 7,,SO2406-0041,LSX08/24-034,SOI,,SOI-SMY1-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,379.96,KG,379.96,8488.81,3225410,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-017,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,804.4,KG,804.4,8488.81,6828402,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-059,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,10.73,KG,10.73,8488.81,91085,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-060,SOI,,SOI-DCA-04-2,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,54.88,KG,54.88,8488.81,465866,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX08/24-025,SOI,,SOI-TP14-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,706.35,KG,706.35,8488.81,5996074,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX08/24-039,SOI,,SOI-TP14-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,240.45,KG,240.45,8488.81,2041135,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0024,LSX08/24-057,SOI,,SOI-JB42-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,250.69,KG,250.69,8488.81,2128061,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0027,LSX08/24-016,SOI,,SOI-DCA-01-1,,2211
PX,8/15/2024,PX08/24-0258,Yêu cầu xuất NL Sợi X07 ca đêm  15/08/2024 ngày 16/08/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,48.11,KG,48.11,8488.81,408397,62112,1521,CTY00001,,Phân xưởng 7,,SO2406-0015,LSX08/24-042,SOI,,SOI-DCA-01-1,,2211
