Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Bộ phận,Đơn hàng/Hợp đồng mua,Lệnh sản xuất,Công đoạn,Mã trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-062,VAICUON,,0102125064000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-062,VAICUON,,0102125064000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-062,VAICUON,,0102125064000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-062,VAICUON,,0102125064000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.4,KG,1.4,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-064,VAICUON,,THACUTAU132080080081TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.5,KG,5.5,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-067,VAICUON,,0102125032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.6,KG,1.6,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4.5,KG,4.5,0,0,1527,15414,CTY00001,,,,LSX09/24-068,VAICUON,,TPH061103G80.00TDUPR39,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-070,VAICUON,,TPH455068G054CAM.DW.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-076,VAICUON,,TPH055090G105TDLU.XXX,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-080,VAICUON,,0119109032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-080,VAICUON,,0119109032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-080,VAICUON,,0119109032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,7,KG,7,0,0,1527,15414,CTY00001,,,,LSX09/24-080,VAICUON,,0119109032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4.6,KG,4.6,0,0,1527,15414,CTY00001,,,,LSX09/24-080,VAICUON,,0119109032000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-085,VAICUON,,0119110002001000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.6,KG,5.6,0,0,1527,15414,CTY00001,,,,LSX09/24-085,VAICUON,,0119110002001000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.8,KG,3.8,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133008000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.8,KG,1.8,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6.3,KG,6.3,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,THACUUWS430100100068TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6,KG,6,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,THACUUWS430100100068TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,THACUUWS430100100068TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6,KG,6,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-086,VAICUON,,0102133039000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.5,KG,0.5,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6,KG,6,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.6,KG,1.6,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.2,KG,5.2,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.4,KG,1.4,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4.2,KG,4.2,0,0,1527,15414,CTY00001,,,,LSX09/24-087,VAICUON,,THACUTAU127080080078TRDU,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,0.4,KG,0.4,0,0,1527,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107004000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4.2,KG,4.2,0,0,1527,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107004000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.4,KG,5.4,0,0,1527,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107004000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107002000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.5,KG,5.5,0,0,1527,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107002000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.2,KG,1.2,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.5,KG,3.5,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4.2,KG,4.2,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,7,KG,7,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3,KG,3,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,7,KG,7,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-007,Nhập báo cáo dệt ngày 02/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX09/24-094,VAICUON,,0102125065000000,,2109B
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",KCU001,M,343,KG,5100,0,0,15514,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107008000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",KCU001,M,343,KG,5100,0,0,15514,15414,CTY00001,,,,LSX09/24-088,VAICUON,,0102107008000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",KCU001,M,288.5,KG,3516,0,0,15514,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",KCU001,M,282,KG,3479,0,0,15514,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",KCU001,M,288.5,KG,3506,0,0,15514,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",KCU001,M,244,KG,2000,0,0,15514,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",KCU001,M,246,KG,2015,0,0,15514,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2155
TP,10/2/2024,TP10/24-008,Nhập báo cáo dệt ngày 02/10/2024,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",KCU001,M,243,KG,2010,0,0,15514,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2155
