Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PX,10/4/2024,PX10/24-0090,Yêu cầu xuất NL Dệt (BS ngày 04/10/2024),SOI-PRE2-1,"Sợi PP, trắng đục, 820D, 2.55mm. [Non-recycled]",KSO001,KG,136.68,KG,136.68,3368.48,460404,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0025,LSX09/24-038,VAICUON,,THACAPRE710110110110TR50,,2213
PX,10/4/2024,PX10/24-0090,Yêu cầu xuất NL Dệt (BS ngày 04/10/2024),SOI-SGX-05,"Sợi PP, 2.60mm, 730D, CAM EMH 33113",KSO001,KG,779,KG,779,895.82,697845,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0030,LSX10/24-006,VAICUON,,THACUSGX520100094064CA00,,2213
PX,10/4/2024,PX10/24-0090,Yêu cầu xuất NL Dệt (BS ngày 04/10/2024),SOI-SP31-3,"Sợi PP màu trắng đục, 880D, 2.55mm [Dùng MV8C]",KSO001,KG,3135.76,KG,3135.76,222.33,697172,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0050,LSX09/24-023,VAICUON,,0102109015000000,,2213
PX,10/4/2024,PX10/24-0090,Yêu cầu xuất NL Dệt (BS ngày 04/10/2024),SOI-TP14,"Sợi PP, màu trắng đục, 820D, 3.0mm.",KSO001,KG,2231.69,KG,2231.69,0,-6,62114,15512,CTY00001,,Xưởng dệt,,SO2407-0025,LSX10/24-009,VAICUON,,THACUTAU127080080078TRDU,,2213
PX,10/4/2024,PX10/24-0102,Yêu cầu xuất NL Dệt BS- NGÀY 3+4/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,128.9,KG,128.9,1594.05,205474,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0034,LSX09/24-049,VAICUON,,THACUPER200100130150TRDU,,2213
PX,10/4/2024,PX10/24-0102,Yêu cầu xuất NL Dệt BS- NGÀY 3+4/2024,SOI-TP13,"Sợi PP, 780D, 2.91mm, trắng trong.",KSO001,KG,74.2,KG,74.2,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2403-0018,LSX04/24-064,VAICUON,,THACUHAL520080080620TRTR,,2213
PX,10/4/2024,PX10/24-0151,Yêu cầu xuất ống DS  cắt thanh lý,SOI-DW42,"Sợi PP, màu cam, 720D, 2.60mm. [EMH3004A + Sủi màu cam]",KSO001,KG,593.27,KG,593.27,0,0,62111,15512,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0011,LSX07/24-062,O,,PHE-PPCAM-CATONG,,2225
PX,10/4/2024,PX10/24-0151,Yêu cầu xuất ống DS  cắt thanh lý,SOI-VA4,"Sợi PP dệt vải áo 1200D, bản chỉ 2.9mm",KSO001,KG,971.2,KG,971.2,0,0,62111,15512,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0011,LSX07/24-062,O,,PHE-PPVAIAO-CATONG,,2225
PX,10/4/2024,PX10/24-0159,XUẤT BS- NGÀY 03+04/10/2024,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KSO001,KG,500.7,KG,500.7,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0001,LSX09/24-013,VAICUON,,THACUHAL595085080778TRTR,,2213
XK,10/4/2024,00000253,"Xuất kho bán hàng, INV:253",0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",,M,4876,KG,59685,0,0,6322,15514,KH020008,,,,SO2408-0056,,,,,,2301
XK,10/4/2024,00000253,"Xuất kho bán hàng, INV:253",0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",,M,3647,KG,30210,0,0,6322,15514,KH020008,,,,SO2408-0001,,,,,,2301
XK,10/4/2024,00000253,"Xuất kho bán hàng, INV:253",0102109015000000,"Vải cuộn PP, trắng đục, K74.0cm , MĐ: 11x11.5, 900D, TL: 133g/m./THACUHAL740110115133TRDU",,M,4873,KG,37393,0,0,6322,15514,KH020008,,,,SO2408-0050,,,,,,2301
XK,10/4/2024,00000253,"Xuất kho bán hàng, INV:253",0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",,M,11787.5,KG,119398,0,0,6322,15514,KH020008,,,,SO2409-0001,,,,,,2301
D1,10/5/2024,D110/24-0049,,0920600300000000,Dây rút 3x200mm,KQC001,BICH,100,BICH,100,8000,800000,1524,1524,NCC010053,,,,,,,,,,
D1,10/5/2024,D110/24-0050,,0901100730000000,Bạc đạn SKF 609 2Z/C3,KQC001,CAI,100,CAI,100,30000,3000000,1524,1524,NCC010013,,,,,,,,,,
D1,10/5/2024,D110/24-0051,,10DAI-MNWHI-01-0743,"Dây đai mono, 7.0cm x 43.0g/m, màu trắng",KQC001,M,218,KG,5069.77,1909.00001,9678191,15516,15516,KH010005,,,,,,,,,,
D4,10/5/2024,D410/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,MDA100138CAMBD.DW,"[May đáy] Bao PP, màu cam + 4 sọc đỏ 4cm cách biên 15cm, K100x138PB (+/-1), đáy gấp 2 lần may 1 đường PP1200D, bao không in, TL: 150.97g/cái (+/-5%).",KGC001,BAO,1590,KG,10000,0,0,15515,15515,NCC010362,,,,SO2406-0015,,,,,,2153
D4,10/5/2024,D410/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,MDA100138CAMBD.DW,"[May đáy] Bao PP, màu cam + 4 sọc đỏ 4cm cách biên 15cm, K100x138PB (+/-1), đáy gấp 2 lần may 1 đường PP1200D, bao không in, TL: 150.97g/cái (+/-5%).",KGC001,BAO,1588,KG,10000,0,0,15515,15515,NCC010362,,,,SO2406-0015,,,,,,2153
D4,10/5/2024,D410/24-0002,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,PHE-PHECAT,Phế thu hồi khâu cắt.,KGC001,CAI,39.8,KG,398,0,0,1527,1527,NCC010362,,,,SO2406-0015,,,,,,2153
D4,10/5/2024,D410/24-0002,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,PHE-PHECAT,Phế thu hồi khâu cắt.,KGC001,CAI,53.2,KG,532,0,0,1527,1527,NCC010362,,,,SO2406-0015,,,,,,2153
D7,10/5/2024,D710/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,MDA100138CAMBD.DW,"[May đáy] Bao PP, màu cam + 4 sọc đỏ 4cm cách biên 15cm, K100x138PB (+/-1), đáy gấp 2 lần may 1 đường PP1200D, bao không in, TL: 150.97g/cái (+/-5%).",KQM001,BAO,1590,KG,10000,0,0,15515,15515,NCC010362,,,,SO2406-0015,,,,,,2153
D7,10/5/2024,D710/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,MDA100138CAMBD.DW,"[May đáy] Bao PP, màu cam + 4 sọc đỏ 4cm cách biên 15cm, K100x138PB (+/-1), đáy gấp 2 lần may 1 đường PP1200D, bao không in, TL: 150.97g/cái (+/-5%).",KQM001,BAO,1588,KG,10000,0,0,15515,15515,NCC010362,,,,SO2406-0015,,,,,,2153
D7,10/5/2024,D710/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,PHE-PHECAT,Phế thu hồi khâu cắt.,KQM001,CAI,39.8,KG,398,0,0,1527,1527,NCC010362,,,,SO2406-0015,,,,,,2153
D7,10/5/2024,D710/24-0001,ĐƠN HÀNG GIA CÔNG CẮT MAY SO2406-0015,PHE-PHECAT,Phế thu hồi khâu cắt.,KQM001,CAI,53.2,KG,532,0,0,1527,1527,NCC010362,,,,SO2406-0015,,,,,,2153
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH060096G115INT.FL.112,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 112 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KTP001,Cái,452.5,KG,4000,0,0,15517,15515,KH010014,001306,,,SO2409-0056,,,,,,2260
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH075112G119INT.CAMI031,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 031 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KTP001,Cái,588.5,KG,5000,0,0,15517,15515,KH010014,001306,,,SO2409-0032,,,,,,2260
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH075112G119INT.CAMI032,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 032 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KTP001,Cái,582.5,KG,5000,0,0,15517,15515,KH010014,001306,,,SO2409-0032,,,,,,2260
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH075112G119INT.CAMI033,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 033 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KTP001,Cái,582.5,KG,5000,0,0,15517,15515,KH010014,001306,,,SO2409-0032,,,,,,2260
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH075112G119INT.CAMI034,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 034 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KTP001,Cái,574.5,KG,5000,0,0,15517,15515,KH010014,001306,,,SO2409-0032,,,,,,2260
DC,10/5/2024,DC10/24-0017,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH075112G119INT.CAMI035,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 035 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KTP001,Cái,579.5,KG,5000,0,0,15517,15515,KH010014,001306,,,SO2409-0032,,,,,,2260
DC,10/5/2024,DC10/24-0018,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.T201,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: T201 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KTP001,Bộ,1248.6,KG,8400,0,0,15517,15515,KH010052,002221,,,SO2409-0028,,,,,,2260
DC,10/5/2024,DC10/24-0018,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.TSH331,"Bao TP-PP, trắng đục, may miệng, , K55.0x90PB(+/-1), lồng LDPE-K58x113x42g, TL: PP-105g + PE-42g = 147g/bộ, MK: TSH-331 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KTP001,Bộ,227.7,KG,1528,0,0,15517,15515,KH010052,002221,,,SO2410-0002,,,,,,2260
DC,10/5/2024,DC10/24-0018,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.TSH528,"Bao TP-PP, trắng đục, may miệng, , K55.0x90PB(+/-1), lồng LDPE-K58x113x42g, TL: PP-105g + PE-42g = 147g/bộ, MK: TSH-528 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KTP001,Bộ,1185,KG,8046,0,0,15517,15515,KH010052,002221,,,SO2409-0066,,,,,,2260
DC,10/5/2024,DC10/24-0018,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.TSH566,"Bao TP-PP, trắng đục, may miệng, , K55.0x90PB(+/-1), lồng LDPE-K58x113x42g, TL: PP-105g + PE-42g = 147g/bộ, MK: TSH-566 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KTP001,Bộ,480.9,KG,3220,0,0,15517,15515,KH010052,002221,,,SO2409-0066,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,0119106010000000,"Bao TP-PP, màu beige (nâu đất) sọc đen 5cm ở giữa 2 mặt bao, K86x125PB (+/-1), may miệng luồn dây cước xanh 2.12m (+/-10cm), TL: 135g/cái (+/-5%), bao không in. [25 cái/xấp gấp 4, 4 xấp/bó 100 cái. Ép dây 2 đầu. Ép kiện 500cái]/TPH086125G135DW.BEIGE.",KTP001,CAI,7596.6,KG,58000,0,0,15517,15515,KH020005,001306,,,SO2406-0015,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH055085G078CAMDW,"Bao TP-PP, màu cam, K55.0x85.0PB, may miệng luồn dây cước xanh 145cm, TL: 75.0gr-[PP] + 3.0gr-[dây] = 78.0gr, không in. [CÁCH ĐÓNG GÓI THEO CONT]/TPH055085G078CAMDW",KTP001,CAI,6347.3,KG,81375,0,0,15517,15515,KH020005,001306,,,SO2406-0015,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455066G70CAMDW24110A2,"[110A2] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 110A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,6906.8,KG,101243,0,0,15517,15515,KH020005,001306,,,SO2409-0010,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455066G70TDUDW24.45A1,"[45A1] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 45A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,333,KG,5035,0,0,15517,15515,KH020005,001306,,,SO2409-0010,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455068G67CAMDW24.81A,"[81A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,615.9,KG,9192,0,0,15517,15515,KH020005,001306,,,SO2408-0008,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455068G67CBTDW24.107A,"[107A] Bao TP-PP, màu cam biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 107A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,135.4,KG,2016,0,0,15517,15515,KH020005,001306,,,SO2409-0009,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455068G73VBTDW24.84A2,"[84A2] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 84A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,731.2,KG,10115,0,0,15517,15515,KH020005,001306,,,SO2408-0048,,,,,,2260
DC,10/5/2024,DC10/24-0019,Chuyển kho cuộn+ kho bao sang kho Kinh Doanh xuất cont DONGWON 05/10,TPH455071G70TDUDW24.108B,"[108B] Bao TP-PP, màu trắng đục, K45.5x71PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 108B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KTP001,Bộ,68.5,KG,1018,0,0,15517,15515,KH020005,001306,,,SO2409-0010,,,,,,2260
HD,10/5/2024,00000551,"XK bán hàng ngày 04/10/2024, Xe 54Y-8359 (DDH số TA-20240927 ngày 27/09/24_tổng số lượng:1000 cái *140.000đ/cái)",01JBO-SH9090110-WHITE-PR,"Bao Jumbo màu trắng 90x90x110- quai U, thân ráp UI,  nắp túm, đáy xã, tráng trong (lami in), có in, MK: ZINC- TL1.9kg/cái",,CAI,396.3,KG,200,0,0,6323,15516,KH010047,,,,SO2409-0062,,,,,,2301
HD,10/5/2024,00000552,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH075112G119INT.CAMI031,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 031 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",,Cái,588.5,KG,5000,0,0,6321,15515,KH010014,,,,SO2409-0032,,,,,,2301
HD,10/5/2024,00000552,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH075112G119INT.CAMI032,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 032 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",,Cái,582.5,KG,5000,0,0,6321,15515,KH010014,,,,SO2409-0032,,,,,,2301
HD,10/5/2024,00000552,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH075112G119INT.CAMI033,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 033 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",,Cái,582.5,KG,5000,0,0,6321,15515,KH010014,,,,SO2409-0032,,,,,,2301
HD,10/5/2024,00000552,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH075112G119INT.CAMI034,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 034 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",,Cái,574.5,KG,5000,0,0,6321,15515,KH010014,,,,SO2409-0032,,,,,,2301
HD,10/5/2024,00000552,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH075112G119INT.CAMI035,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 035 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",,Cái,579.5,KG,5000,0,0,6321,15515,KH010014,,,,SO2409-0032,,,,,,2301
HD,10/5/2024,00000553,"XK bán hàng ngày 05/10/2024, Xe 51C-672.66",TPH060096G115INT.FL.112,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 112 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",,Cái,452.5,KG,4000,0,0,6321,15515,KH010014,,,,SO2409-0056,,,,,,2301
LR,10/5/2024,LR10/24-0034,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,4628.72,Kg,4628.72,7500,34715400,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0035,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,1580.58,Kg,1580.58,7500,11854350,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0036,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,5603.29,Kg,5603.29,7500,42024675,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0037,Chuyển NGuyên Liệu xuất cho Sản Xuất,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KNL001,Kg,2243.99,Kg,2243.99,7500,16829925,15512,1521,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0039,CM SỢI ĐỒNG CẤP,SOI-UNP6-2,"Sợi PP màu đen có UV, 830D, bản sợi 2.4mm [Hạt màu 04H8004]",KSO001,KG,715.45,KG,715.45,9120.16,6525016,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0040,CM SỢI ĐỒNG CẤP,SOI-TP14-1,"Sợi PP, màu trắng đục, 820D, 3.0mm.",KSO001,KG,2058.14,KG,2058.14,-0.01,-16,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0041,CM SỢI ĐỒNG CẤP,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,5000,KG,5000,0.68,3401,15512,15512,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0043,Chuyển phế xuất cho sx,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6000,KG,6000,577.35,3464116,15512,1527,CTY00001,,,,,,,,,,2270
LR,10/5/2024,LR10/24-0043,Chuyển phế xuất cho sx,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,2000,KG,2000,541,1082008,15512,1527,CTY00001,,,,,,,,,,2270
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH060096G115INT.FL.112,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 112 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KKD001,Cái,452.5,KG,4000,0,0,6321,15517,KH010014,002519,,,SO2409-0056,,,,,,2240
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH075112G119INT.CAMI031,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 031 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KKD001,Cái,588.5,KG,5000,0,0,6321,15517,KH010014,002519,,,SO2409-0032,,,,,,2240
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH075112G119INT.CAMI032,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 032 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KKD001,Cái,582.5,KG,5000,0,0,6321,15517,KH010014,002519,,,SO2409-0032,,,,,,2240
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH075112G119INT.CAMI033,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 033 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KKD001,Cái,582.5,KG,5000,0,0,6321,15517,KH010014,002519,,,SO2409-0032,,,,,,2240
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH075112G119INT.CAMI034,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 034 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KKD001,Cái,574.5,KG,5000,0,0,6321,15517,KH010014,002519,,,SO2409-0032,,,,,,2240
P1,10/5/2024,SIM10/24-015,"Xk bán hàng ngày 05/10/2024, XE 51Y-672.66",TPH075112G119INT.CAMI035,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 035 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KKD001,Cái,579.5,KG,5000,0,0,6321,15517,KH010014,002519,,,SO2409-0032,,,,,,2240
P1,10/5/2024,SIM10/24-016,Xk bán hàng ngày 05/10/2024;Số cont 40' : TCNU4751005 ;Số seal : YMAR977789; INV: 254,0119106010000000,"Bao TP-PP, màu beige (nâu đất) sọc đen 5cm ở giữa 2 mặt bao, K86x125PB (+/-1), may miệng luồn dây cước xanh 2.12m (+/-10cm), TL: 135g/cái (+/-5%), bao không in. [25 cái/xấp gấp 4, 4 xấp/bó 100 cái. Ép dây 2 đầu. Ép kiện 500cái]/TPH086125G135DW.BEIGE.",KKD001,CAI,7596.6,KG,58000,0,0,6321,15517,KH020005,002519,,,SO2406-0015,,,,,,2240
P1,10/5/2024,SIM10/24-016,Xk bán hàng ngày 05/10/2024;Số cont 40' : TCNU4751005 ;Số seal : YMAR977789; INV: 254,TPH055085G078CAMDW,"Bao TP-PP, màu cam, K55.0x85.0PB, may miệng luồn dây cước xanh 145cm, TL: 75.0gr-[PP] + 3.0gr-[dây] = 78.0gr, không in. [CÁCH ĐÓNG GÓI THEO CONT]/TPH055085G078CAMDW",KKD001,CAI,6412.3,KG,81375,0,0,6321,15517,KH020005,002519,,,SO2406-0015,,,,,,2240
