Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR23/12-073,PO12/23-087,0906100320000000,Nối nhựa pVC BM ren trong phi 42.,CAI,1,CAI,8,8
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR24/01-017,PO01/24-015,0906102031000000,Nối nhựa PVC BM phi 75.,CAI,1,CAI,4,4
1/29/2024,LN01/24-108,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082.,PR24/01-079,PO01/24-082,0906101020000000,Nối nhựa PVC 34 giảm 27,CAI,1,CAI,8,8
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR23/12-073,PO12/23-087,0906100290000000,Nối nhựa PVC 1 đầu ren ngoài 34 - 1 đâug ống 34.,CAI,1,CAI,6,6
1/30/2024,LN01/24-111,Đề xuất mua bảng micca ( giữ vệ sinh buồng Tolet) (XĂNG PHA NHỚT) (PO01/24-025/040/003/105),PR24/01-100,PO01/24-105,0906100940000000,NỐI NHỰA 60 GiẢM 34,CAI,1,CAI,1,1
1/30/2024,LN01/24-111,Đề xuất mua bảng micca ( giữ vệ sinh buồng Tolet) (XĂNG PHA NHỚT) (PO01/24-025/040/003/105),PR24/01-100,PO01/24-105,0906100250000000,NỐI NHỰA 60,CAI,1,CAI,2,2
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR23/12-073,PO12/23-087,0906100230000000,NỐI NHỰA 42 GiẢM 34 ,Cái,1,Cái,6,6
1/29/2024,LN01/24-105,Mua keo dán nền và nhớt 10 PO01/24-062.,PR24/01-057,PO01/24-062,0906100710000000,NỐI HƠI 1 ĐẦU REN 21/12,CAI,1,CAI,15,15
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-049,PO12/23-059,0907300020000000,Nỉ lông cừu dày 1000 x 1000mm x 10mm ( theo mẫu),TAM,1,TAM,3,3
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,5300101390000000,Nhựa ép plastic A4.,XẤP,1,X?P,2,2
1/16/2024,LN01/24-042,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG PO01/24-045/047.,PR24/01-044,PO01/24-047,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,15,15
1/22/2024,LN01/24-061,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007) PO01/24-058",PR24/01-055,PO01/24-058,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,15,15
3/8/2024,LN03/24-026,ĐẶT MỰC IN TRỰC TIÊP ĐƠN HÀNG INTER VÀ KCP SO2403-0011 +SO2403-0012 ĐN NK MỰC IN MÀU XANH DƯƠNG 39FL SL THỰC NHẬN : 125 KG),PR24/03-022,PO03/24-025,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,25,25
2/27/2024,LN02/24-076,Vật tư thay thế sửa chữa cho máy sợi LOHIA-8 PO02/24-036.,PR24/02-040,PO02/24-036,0700100050000000,Nhớt omala320,LIT,1,LIT,209,209
1/3/2024,LN01/24-002,Mua nhớt cho SX PO01/24-008.,PR24/01-011,PO01/24-008,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
1/22/2024,LN01/24-063,Mua keo dán nền và nhớt 10 PO01/24-060.,PR24/01-056,PO01/24-060,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
2/3/2024,LN02/24-026,Mua nhớt sử dụng cho tháng 2/2024 PO02/24-007.,PR24/02-012,PO02/24-007,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
3/7/2024,LN03/24-020,Mua nhớt 10 (sử dụng cho Tháng 03 ) và bao tay len ho sản xuất PO03/24-023.,PR24/03-020,PO03/24-023,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
3/21/2024,LN03/24-085,Mua nhớt 10 (sử dụng cho Tháng 03 ) và bao tay len ho sản xuất PO03/24-023.,PR24/03-020,PO03/24-023,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
1/10/2024,LN01/24-023,Vật tư sử dụng của bộ phận sản xuất Dệt. PO12/23-060.,PR23/12-049,PO12/23-060,0906000110000000,Nhông đơn 40 - 37 răng - lỗ cốt 30 x then 8x5mm. ( GC theo bản vẽ),CAI,1,CAI,15,15
1/17/2024,LN01/24-045,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất.,PR23/11-032,,0906000950000000,"Nhông đôi 40. ( SPROCKET 08B - 3 Z=36 D60/LK 96/40.5 1/2-5/16"") Mã: Z4T - 05988",CAI,1,CAI,4,4
1/10/2024,LN01/24-023,Vật tư sử dụng của bộ phận sản xuất Dệt. PO12/23-060.,PR23/12-049,PO12/23-060,0906000630000000,Nhông đôi 40 -15 răng (GC theo bản vẽ),Cái,1,Cái,20,20
1/17/2024,LN01/24-045,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất.,PR23/11-032,,0906000690000000,"Nhông đôi 40 - (SPROKET 08B-3 Z=15 D35H7/34.9  1/2-5/16"") Mã= Z4T-05998",CAI,1,CAI,4,4
3/21/2024,LN03/24-087,Đặt khắc bản in cao su PO03/24-053/061,PR24/03-048,PO03/24-053,5200105980000000,Nestle Kit Kat Wafer,CM2,1,CM2,3935,3935
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-062,PO09/23-083,0923800017000000,Nắp chụp bánh xe cam RX6.1 mã: Z4U - 01491A,CAI,1,CAI,800,800
1/29/2024,LN01/24-106,Vật tư sử dụng thay thế TBMM phụ vụ sản xuất.,PR24/01-091,PO01/24-099,0916200020000000,NAM CHÂM SỨ NOVA6091007,Cái,1,Cái,100,100
3/4/2024,LN03/24-007,Mua keo dán nền và nhớt 10 PO01/24-062/107 VÀ PO02/24-030.,PR24/02-031,PO02/24-030,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,1,THUNG,30,30
1/29/2024,LN01/24-107,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. (BÁNH XE 350 MUA 02 LOẠI KHÁC NHAU VỀ LỖ TRỤ) PO12/23-087 VÀ PO01/24-062/069/100.,PR24/01-065,PO01/24-069,090580106000000,Mũi khoét hợp kim  phi 32,CAI,1,CAI,2,2
1/29/2024,LN01/24-104,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. (SƠN XÁM THÙNG 3KG) PO01/24-069/075.,PR24/01-065,PO01/24-069,0905800070000000,MŨI KHOAN M 12,Cái,1,Cái,2,2
2/29/2024,LN02/24-088,Vật tưu làm mái che sau x7 PO02/24-031/048.,PR24/02-032,PO02/24-031,0905800070000000,MŨI KHOAN M 12,Cái,1,Cái,1,1
2/2/2024,LN02/24-005,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082/PO02/24-005.,PR24/02-011,PO02/24-005,0905800920000000,Mũi khoan betong đuôi gài phi 12,CAI,1,CAI,1,1
1/29/2024,LN01/24-104,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. (SƠN XÁM THÙNG 3KG) PO01/24-069/075.,PR24/01-065,PO01/24-069,0905801030000000,Mũi khoan bê tông 4 cạnh phi 12 ( loại đuôi gài phi 18mm.  ),CAI,1,CAI,2,2
1/29/2024,LN01/24-103,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MẪU LUCKY (SO2401-0018) PO01/24-098.,PR24/01-090,PO01/24-098,MDM-FL340,Mực Xanh Lá 340 Gián Tiếp,KG,1,KG,25,25
1/4/2024,LN01/24-003,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052) ĐỀ NGHỊ NK THEO SL THỰC NHẬN 02 MÃ MỰC XANH LÁ/XANH TÍM.",PR24/01-013,PO01/24-011,MDM-FLT60,Mực Trắng Trong 60,KG,1,KG,5,5
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,VPP007,Mực lông dầu đỏ,HOP,1,HOP,6,6
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,VPP007,Mực lông dầu đỏ,HOP,1,HOP,6,6
3/27/2024,LN03/24-105,Đề xuất mua VPP tháng 03.2024 PO03/24-030.,PR24/03-027,PO03/24-030,VPP007,Mực lông dầu đỏ,HOP,1,HOP,4,4
3/27/2024,LN03/24-103,Vật tư sửa chữa máy dệt CS và sử chữa MMTB phục vụ sản xuất. PO03/24-058.,PR24/03-054,PO03/24-058,0907101120000000,Motor Servo ECMA-C30807PS,CAI,1,CAI,2,2
1/11/2024,LN01/24-028,Mua hàng theo YCMH số PR23/05-0016 (EP2305-0010),PR23/05-0016,PO05/23-030,0907101080000000,Motor hộp số lô thu RX6.1 ( WINDER MOTOR RX 6.1 Current and valid part no. is a retrofit to a Nord motor drive  BWWA-12006 NACHRUESTUNG NORD MOTOR WICKLER FUER RX 6.1 ),CAI,1,CAI,2,2
1/29/2024,LN01/24-108,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082.,PR24/01-079,PO01/24-082,0916700280000000,Móc I NOX 27,CAI,1,CAI,60,60
2/23/2024,LN02/24-051,Đặt khắc bản in Polime và bản in cao su PO02/24-004/006/029.,PR24/02-003,PO02/24-004,5200117300000000,MK5-25KG,CM2,1,CM2,6566,6566
1/31/2024,LN01/24-121,Đặt khắc bản in cao su PO01/24-088/106.,PR24/01-105,PO01/24-106,5200105910000000,MI K - 40Kg,CM2,1,CM2,6812,6812
1/31/2024,LN01/24-123,Đặt khắc bản in cao su PO01/24-088/106.,PR24/01-105,PO01/24-106,5200105910000000,MI K - 40Kg,CM2,1,CM2,2335,2335
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902210310000000,MCB-3P - 20A- 6KA- Schneider,CAI,1,CAI,1,1
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902210300000000,MCB-3P - 10A- 6KA- Schneider,CAI,1,CAI,1,1
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902210290000000,MCB-2P - 16A- 6KA- Schneider,CAI,1,CAI,1,1
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902210280000000,MCB-2P - 10A- 6KA- Schneider,CAI,1,CAI,1,1
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902210270000000,MCB-1P - 40A- 6KA- Schneider,CAI,1,CAI,1,1
1/31/2024,LN01/24-118,Vật tư sử dụng của phân xưởng dệt theo đề xuất. (MÁY CHÂM DUNG MÔI BLM 10V XÁC NHẬN ĐẶT TRƯỚC 01 BỘ CÒN 02 BỘ ĐẶT SAU Ạ) PO12/23-003.,PR23/12-003,PO12/23-003,0906801950000000,Máy châm dung môi điều khiển độ nhớt mực in (Viscosity Controller) model: BML10V.,CAI,1,CAI,1,1
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-041,PO12/23-044,0916600690000000,Mặt bít sắt 100x100x10mm,CAI,1,CAI,10,10
2/27/2024,LN02/24-071,"Mua vật tư làm nhà rác thải nguy hại, nền khuôn viên, cấp nước sạch X1 và mái che sau X7 PO02/24-012/032.",PR24/02-034,PO02/24-032,0916600390000000,Mặt bích inox 304-DN80 ( Lỗ phi 90),CAI,1,CAI,3,3
1/30/2024,LN01/24-113,"Nhận gia công Hiệp Phước
SO2311-0006",,,03CAT-TC007-01-0000-THAN,"Manh PP, màu beige, K: 182.0cm x 145.0cm, TL: 864.6g/cái.",Cái,0.8646,KG,8,6.9168
1/30/2024,LN01/24-113,"Nhận gia công Hiệp Phước
SO2311-0006",,,03CAT-TC007-01-0000-PATC,"Manh PP, màu beige, K: 15.0cm x 25.0cm, TL: 7.0g/cái.",Cái,0.007,KG,120,0.84
1/30/2024,LN01/24-113,"Nhận gia công Hiệp Phước
SO2311-0006",,,03CAT-TC007-01-0000-NAP0,"Manh PP, màu beige, K: 121.0cm x 120.0cm, xẻ chữ X; TL: 186.4g/cái.",Cái,0.1864,KG,8,1.4912
1/16/2024,LN01/24-114,"Nhận gia công Hiệp Phước
SO2311-0006",,,03CAT-TC007-01-0000-NAP0,"Manh PP, màu beige, K: 121.0cm x 120.0cm, xẻ chữ X; TL: 186.4g/cái.",Cái,0.1864,KG,101,18.8264
2/19/2024,LN02/24-037,SO2401-0035 - THIÊN ÂN PO01/24-103.,PR24/01-094,PO01/24-103,MANH-195340G750LDPE.THA,"Manh LDPE trong, K195.0x340PB(+1.0/-0), TL: 750g/cái +/- 3%(không có đường hàn đáy, dạng ống), cắt thẳng 340cm -2/+5cm",CAI,0.75,KG,812,609
2/27/2024,LN02/24-075,SO2401-0035 - THIÊN ÂN PO02/24-017. SỐ LƯỢNG NHẬP MUA THEO CÁI.,PR24/02-022,PO02/24-017,MANH-195340G750LDPE.THA,"Manh LDPE trong, K195.0x340PB(+1.0/-0), TL: 750g/cái +/- 3%(không có đường hàn đáy, dạng ống), cắt thẳng 340cm -2/+5cm",CAI,0.75,KG,1200,900
1/23/2024,LN01/24-073,"Vật tư lắp đặt cho nhà bếp vă phòng mới, và thiết bị ửa dụng của bộ phận chất lượng. PO01/24-041/062/075.",PR24/01-037,PO01/24-041,0902210110000000,Máng inox 100x240x790mm - dày 1mm (gia công theo bản vẽ),CAI,1,CAI,3,3
1/23/2024,LN01/24-073,"Vật tư lắp đặt cho nhà bếp vă phòng mới, và thiết bị ửa dụng của bộ phận chất lượng. PO01/24-041/062/075.",PR24/01-037,PO01/24-041,0902210120000000,Máng inox 100x220x880mm - dày 1mm (gia công theo bản vẽ),CAI,1,CAI,6,6
2/2/2024,LN02/24-012,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất của PKT PO01/24-101.,PR24/01-093,PO01/24-101,0906600480000000,Máng điện 200x100x1.5mm,M,1,M,14,14
2/2/2024,LN02/24-015,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO01/24-068,PR24/01-065,PO01/24-068,0906600480000000,Máng điện 200x100x1.5mm,M,1,M,110,110
3/12/2024,LN03/24-044,"Vật tư lắp đặt cho máy cắt may Auto theo đề xuất, và vật tư sửa chữ máy Cắt dây đai. PO02/24-047/050.",PR24/02-044,PO02/24-047,0902210220000000,Máng đèn LED philips - 600mm,CAI,1,CAI,5,5
2/3/2024,LN02/24-024,PX BTP: bảo vệ hàng hóa khi dời máy MÀNG CO BÁN THEO THÙNG/KG 12 CUỘN X 3 KG = 36 KG/ THÙNG. PO02/24-010.,PR24/02-015,PO02/24-010,0919400020000000,Màng co trắng trong.(50cm),KG,1,KG,36,36
3/27/2024,LN03/24-102,Vật tư sử dụng thay thế cho máy nén khí SA37 + SA37A PO02/24-030 VÀ PO03/24-058/067.,PR24/03-054,PO03/24-058,0902207850000000,Màn hình máy dệt CS. Model: TP04G-AS2 Power Input-24VDC-3.5W,CAI,1,CAI,1,1
1/31/2024,LN01/24-121,Đặt khắc bản in cao su PO01/24-088/106.,PR24/01-105,PO01/24-106,5200117200000000,M-AFC-40KG,CM2,1,CM2,6909,6909
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-007,PO01/24-003,0909500100000000,Lưới sàng cát,Mét,1,Mét,2,2
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-007,PO01/24-003,0909500010000000,Lưới nhựa K.2m xanh,M,1,M,3,3
2/3/2024,LN02/24-029,"MUA VẬT TƯ LÀM NHÀ RÁC THẢI NGUY HẠI VÀ KHUÔN VIÊN , MÁI CHE X7 po12/23-045 VÀ PO01/24-002/028. PO02/24-005.",PR24/02-011,PO02/24-005,0911200255000000,Lưới Lan Màu Đen ( Kích Thước 5m x 75m),M2,1,M2,40,40
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,2,2
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,3,3
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-004,PO01/24-002,0909500210000000,Lưới chống nứt,CUON,1,CUON,1,1
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-004,PO01/24-002,0922700084000000,Lưỡi cắt bê tông 150mm,CAI,1,CAI,1,1
1/9/2024,LN01/24-019,VẬT TUWSUWAR CHỮA NHÀ VS X1 ( ANH HỢI) PO01/24-002/003.,PR24/01-004,PO01/24-002,0922700081000000,Lưỡi cắt 100,LUOI,1,LUOI,1,1
1/12/2024,LN01/24-031,ĐẶT KHẮC BẢN IN CAO SU PO01/24-027.,PR24/01-029,PO01/24-027,5200105810000000,love Birds,CM2,1,CM2,3150,3150
1/26/2024,LN01/24-098,Đặt khắc bản in cao su PO01/24-088.,PR24/01-087,PO01/24-088,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,1,CM2,117,117
2/23/2024,LN02/24-052,Đặt khắc bản in cao su PO01/24-106.,PR24/01-105,PO01/24-106,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,1,CM2,3101,3101
2/2/2024,LN02/24-015,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO01/24-068,PR24/01-065,PO01/24-068,0901200270000000,LONG ĐÈN VUÔNG LA 40X12mm,CAI,1,CAI,120,120
1/29/2024,LN01/24-107,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. (BÁNH XE 350 MUA 02 LOẠI KHÁC NHAU VỀ LỖ TRỤ) PO12/23-087 VÀ PO01/24-062/069/100.,PR24/01-096,PO01/24-100,0901200040000000,Long đền lỗ phi 12 x30mm,CAI,1,CAI,120,120
1/26/2024,LN01/24-090,Vật tư sử dụng của phân xưởng SỢI DỆT theo đề xuất. PO01/24-006/016/053,PR24/01-018,PO01/24-016,0901200910000000,Long đền lam máy kéo sợi LOHIA dày 7.75mm ( gia công theo bản vẽ),CAI,1,CAI,194,194
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-062,PO09/23-083,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,1,CAI,800,800
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-063,PO01/24-065,0901200200000000,LONG ĐÈN 8x10mm,CAI,1,CAI,100,100
2/2/2024,LN02/24-016,"Vật tư sử dụng thay thế cho đường nước sạch khu công nghiệp vào công ty, theo đề xuất của BKS. PO01/24-078",PR24/01-075,PO01/24-078,0902700820000000,Lọc Y gang Wonil Hàn Quốc lắp mặt bích DN80. (Tiêu chuẩn JIS10K),CAI,1,CAI,1,1
3/8/2024,LN03/24-030,Vật tư bảo trì thay thế cho máy nén khí SA37A. PO03/24-018/020.,PR24/03-017,PO03/24-018,0908500530000000,LỌC KHÍ SA37A FUSHENG,CAI,1,CAI,1,1
3/29/2024,LN03/24-118,Vật tư bảo trì thay thế cho máy nén khí SA37A và máy nén khí Kingpower. PO03/24-070.,PR24/03-070,PO03/24-070,0908500530000000,LỌC KHÍ SA37A FUSHENG,CAI,1,CAI,1,1
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR23/12-073,PO12/23-087,0922900210000000,Lọc gió  hopper hút keo phi 180x37mm lỗ 14mm ( theo mẫu ),CAI,1,CAI,4,4
3/8/2024,LN03/24-030,Vật tư bảo trì thay thế cho máy nén khí SA37A. PO03/24-018/020.,PR24/03-017,PO03/24-018,0922900060000000,lọc dầu SA37A FUSHENG,CAI,1,CAI,1,1
3/29/2024,LN03/24-118,Vật tư bảo trì thay thế cho máy nén khí SA37A và máy nén khí Kingpower. PO03/24-070.,PR24/03-070,PO03/24-070,0922900060000000,lọc dầu SA37A FUSHENG,CAI,1,CAI,1,1
1/24/2024,LN01/24-081,Anh Trường chị Hiền sử dụng. PO01/24-084,PR24/01-083,PO01/24-084,0902210190000000,Loa gắn Trần  (china),BO,1,BO,2,2
1/17/2024,LN01/24-045,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất.,PR23/11-032,,0906700150000000,LÒ XO YẾM THOI (LOẠI CỨNG) mã : LSL6-992411,CAI,1,CAI,500,500
1/17/2024,LN01/24-045,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất.,PR23/11-032,,0906700100000000,Lò Xo Nam châm cờ mã : NOVA 11130601200,Cái,1,Cái,1000,1000
1/17/2024,LN01/24-045,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất.,PR23/11-032,,0906700110000000,LÒ XO MÓC YẾM (LOẠI MỀM) NOVA6 994608 (WEFT TENSION SPRING),Cái,1,Cái,500,500
2/29/2024,LN02/24-091,Vật tư sử dụng cho máy cắt JUMBO. PO09/23-045 VÀ PO01/24-074.,PR23/09-033,PO09/23-045,0908500810000000,Lô PU kéo vải phi 120x1400mm.   ( GC theo bản vẽ),TRUC,1,TRUC,1,1
2/29/2024,LN02/24-091,Vật tư sử dụng cho máy cắt JUMBO. PO09/23-045 VÀ PO01/24-074.,PR24/01-072,PO01/24-074,0908500820000000,Lô cao su phi 125x1000mm (GC Theo bản vẽ),TRUC,1,TRUC,1,1
1/18/2024,LN01/24-051,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. PO12/23-041/087.,PR23/12-071,PO12/23-087,0920700230000000,Láp sắt trắng phi 20 x1400mm,CAY,1,CAY,1,1
2/27/2024,LN02/24-072,Vật tư sửa chữa Nhà vệ sinh X1 ( A hợi) PO01/24-040/105.,PR24/01-100,PO01/24-105,0910900072000000,Lăn sơn 15 phân,CAI,1,CAI,2,2
1/23/2024,LN01/24-070,"Đề xuất mua: xà phòng rửa tay CN, xe vắt có thùng lau nhà; nước lau san nhà; nước lau kính; swim PO11/23-079.",PR23/11-078,PO11/23-079,0908400050000000,"LAM JUMBO (3 lỗ, 2 mặt dao, QC 22mm x 43mm x 0,15mm)",LUOI,1,LUOI,5000,5000
2/26/2024,LN02/24-063,Mua vải lau phục vụ sản xuất+ dọn dẹp cuối năm PO01/24-102 VÀ PO02/24-014/030.,PR24/02-030,PO02/24-030,0908400030000000,LAM CROMA,LUOI,1,LUOI,5000,5000
3/27/2024,LN03/24-102,Vật tư sử dụng thay thế cho máy nén khí SA37 + SA37A PO02/24-030 VÀ PO03/24-058/067.,PR24/02-030,PO02/24-030,0908400030000000,LAM CROMA,LUOI,1,LUOI,5000,5000
3/8/2024,LN03/24-025,Vật tư sử dụng kéo điện nguồn cho quạt hút tầng trệt phân xưởng 8. PO03/24-008/012.,PR24/03-014,PO03/24-012,0911100420000000,Lá đồng đỏ 1000x1000x0.5mm,TAM,1,TAM,1,1
3/19/2024,LN03/24-071,Đề xuất mua quạt đứng sử dụng chung cho VP theo QĐ06/BGĐ/SDMĐH-HCNS PO03/24-037/041/048.,PR24/03-040,PO03/24-048,5300102040000000,Lá cờ ĐÀI LOAN  KT : 130x250mm,CAI,1,CAI,1,1
3/19/2024,LN03/24-071,Đề xuất mua quạt đứng sử dụng chung cho VP theo QĐ06/BGĐ/SDMĐH-HCNS PO03/24-037/041/048.,PR24/03-040,PO03/24-048,5300102030000000,Lá cờ ĐÀI LOAN  KT : 1000 x 1400mm,CAI,1,CAI,1,1
1/26/2024,LN01/24-097,Đặt khắc bản in cao su PO01/24-046/088.,PR24/01-087,PO01/24-088,5200108570000000,KUHN HAY (Unipack),CM2,1,CM2,3182,3182
3/6/2024,LN03/24-014,Vật tư sử dụng thay thế cho máy nén khí SA37 + SA37A PO02/24-030.,PR24/02-029,PO02/24-030,0902200820000000,Khởi Động Từ Schneider LC1D32 M7.,Cái,1,Cái,4,4
1/19/2024,LN01/24-059,Vật tư bảo trì thay thế cho bằm biên máy sợi. PO01/24-041/049/056.,PR24/01-036,PO01/24-041,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,1,CAI,4,4
3/30/2024,LN03/24-124,Vật tư dự phòng sửa chữa máy móc thiết bị. PO03/24-084.,PR24/03-080,PO03/24-084,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,1,CAI,3,3
1/11/2024,LN01/24-029,Vật tư  chuyển lắp máy máy thổi 01 phân xưởng 4. PO01/24-015/041.,PR24/01-036,PO01/24-041,0908900049000000,Khóa cửa 8532 Ý,BO,1,BO,1,1
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100570000000,Kẹp Bướm 32 mm,Hộp,1,H?p,2,2
2/2/2024,LN02/24-004,KẾ HOẠCH SỬ DỤNG VẬT TƯ PX DỆT 31/1/2024 PO02/24-003.,PR24/02-006,PO02/24-003,0908800070000000,Keo nến silicon phi 5mm.,CAY,1,CAY,10,10
2/29/2024,LN02/24-087,Vật tư làm mái che  sân sau x7 PO02/24-052/053.,PR24/02-051,PO02/24-052,0908800070000000,Keo nến silicon phi 5mm.,CAY,1,CAY,20,20
