Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.GOLS018,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GOLD S PP 40KG - CODE 018 (2+0) (Mã: 5000641). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,2000,204,45315,
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC307,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 307 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45317,
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC308,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 308 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45317,
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC309,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 309 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45317,
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088G105INTAQ36116,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 36 - CODE 116 (2+1) (Mã: 5000622). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45315,
45307,SO2401-0039,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.GP091,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GP - CODE 091 (1+0) (Mã: 5000642). [Tép 20 cái gấp 3 code ra ngoài.  Bó 05 tép.  Cột chữ thập, dây màu trắng (xám)]",Cái,KG,5000,510,45315,
45310,SO2401-0043,Addera Peru S.A.C,01JBO-TC008-01-0000,"Bao Jumbo thân tròn, màu trắng, có ống nạp, ống xả, không tráng kích thước: 93x93x130cm, marka: Pacasmayo; TL: 1.85Kg/cái",Cái,KG,10,18.5,45317,
45310,SO2401-0043,Addera Peru S.A.C,01JBO-TC008-02-0000,"Bao Jumbo thân tròn, màu trắng, có ống nạp, ống xả, có tráng kích thước: 93x93x110cm, marka: Pacasmayo; TL: 2.05Kg/cái",Cái,KG,10,20.5,45317,
45310,SO2401-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THATRPER186130130842TDUV,"Vải cuộn PP, trắng đục UV tráng bóng ngoài, K186.0cm, MĐ: 13.0x13.0, GC 8 điểm chỉ đôi 85mm, 12.5-8.5-51-8.5-12.5-12.5-8.5-51-8.5-12.5. TL: 842.19g/mét. [Tráng 30gsm]",M,KG,610,525.16729999999995,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.WHGL098,"Bao TP-PP, K50.0x74.0LL, TL: 74.0g/cái, MK: WHITE GLOBE 22.5KG - CODE 098 (2+0) (Mã KH: 5000470). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.WHGL099,"Bao TP-PP, K50.0x74.0LL, TL: 74.0g/cái, MK: WHITE GLOBE 22.5KG - CODE 099 (2+0) (Mã KH: 5000470). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.WHGL100,"Bao TP-PP, K50.0x74.0LL, TL: 74.0g/cái, MK: WHITE GLOBE 22.5KG - CODE 100 (2+0) (Mã KH: 5000470). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45344,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.IFLG059,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV LG PP 25KG - CODE 059 (1+0) (Mã: 5000580). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,2000,148,45341,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI762,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 762 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI763,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 763 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI764,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 764 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI765,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 765 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI766,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 766 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI767,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 767 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI768,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 768 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI769,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 769 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI770,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 770 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI771,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 771 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI772,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 772 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI773,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 773 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI774,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 774 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI775,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 775 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI776,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 776 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI777,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 777 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI778,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 778 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI779,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 779 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI780,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 780 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075118G125INT.CAMI781,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 781 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,625,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.GOGL108,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: GOLDEN GLOBE - CODE 108 (2+0) (Mã: 5000562). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,370,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.IFSA117,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV SAFOCO - CODE 117 (2+0) (Mã: 5000572). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,370,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074TTINT.ORGLEX079,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: ORANGE GLOBE (EXPORT) - CODE 079 (2+0) (Mã: 5000587). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,370,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.PIGL234,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: PINK GLOBE - CODE 234 (2+0) (Mã: 5000591). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",CAI,KG,5000,370,45341,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.PIGL235,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: PINK GLOBE - CODE 235 (2+0) (Mã: 5000591). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",CAI,KG,5000,370,45341,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL295,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 295 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL296,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 296 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.WHGL051,"Bao TP-PP, K50x74LL, TL: 74g/cái, MK: WHITE GLB PP 25KG - CODE 051 (Mã 5000608) (2+0) (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",Cái,KG,5000,370,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.YEGL210,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: YELLOW GLOBE - CODE 210 (2+0) (Mã: 5000611). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,400,45344,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.YEGL211,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: YELLOW GLOBE - CODE 211 (2+0) (Mã: 5000611). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,400,45344,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ28.032,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 28 - CODE 032 (2+1) (Mã: 5000615). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.VVGR079,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI GREEN PP 40KG - CODE 079 (1+0) (In 1 mặt) (Mã: 5001104). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,2000,204,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.VVGR080,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI GREEN PP 40KG - CODE 080 (1+0) (In 1 mặt) (Mã: 5001104). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,2000,204,45344,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.RRE043,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: RED RAINBOW EXP - CODE 043 (1+0) (Mã: 5001109). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,400,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC310,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 310 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC311,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 311 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.REGL085,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED GLOBE (BAGUETTE) - CODE 085 (2+0) (Mã: 5000654). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,510,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.REGL086,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED GLOBE (BAGUETTE) - CODE 086 (2+0) (Mã: 5000654). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,510,45341,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.RGA246,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RGA-02 CODE 246 (1+0) (Mã: 5000659). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",CAI,KG,5000,510,45322,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.WTSP053,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE TIGER (SP) - CODE 053 (2+0) (Mã: 5000668). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,KG,5000,510,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.VVRE026,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI RED PP 40KG - CODE 026 (1+0) (Mã: 5001105). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,KG,2000,204,45325,
45317,SO2401-0051,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.VVBL020,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI BLUE PP 40KG - CODE 020 (1+0) (Mã: 5001103). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,KG,2000,204,45325,
45320,SO2401-0052,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,50000,5600,45348,
45320,SO2401-0052,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595920G112MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,40000,4480,45348,
45320,SO2401-0052,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595920G112MEK.AQ3-40,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: AQ3 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,20000,2240,45348,
45321,SO2401-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088G105INTAQ32628,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 32 - CODE 628 (2+1) (Mã: 5000618). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45341,
45321,SO2401-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088G105INTAQ32629,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 32 - CODE 629 (2+1) (Mã: 5000618). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45341,
45321,SO2401-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088G105INTAQ32630,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 32 - CODE 630 (2+1) (Mã: 5000618). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45349,
45321,SO2401-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088G105INTAQ32631,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 32 - CODE 631 (2+1) (Mã: 5000618). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525,45349,
45321,SO2401-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.PRLE034,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: PURPLE GLOBE PP40KG - CODE 034 (1+0) (Mã: 5000853). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,KG,2000,204,45346,
45323,SO2402-0004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.BRGL057,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: BROWN GLOBE (BAGUETTE) - CODE 057 (2+0) (Mã: 5000548). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45342,
45323,SO2402-0004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.BRGL058,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: BROWN GLOBE (BAGUETTE) - CODE 058 (2+0) (Mã: 5000548). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45342,
45323,SO2402-0004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.GOGL111,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: GOLDEN GLOBE - CODE 111 (2+0) (Mã: 5000562). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,370,45342,
45323,SO2402-0004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.FLMG037,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: FLAMINGO PP 25KG - CODE 037 (1+0) (Mã: 5000557). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,370,45342,
45324,SO2402-0006,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW455100110070TDVC,"Vải cuộn PP, màu trắng đục biên vàng, K45.5cm, MĐ: 10x11, 2x1, TL: 70g/mét.",M,KG,50000,3500,45356,
